from_id,to_id
mn0000199677,mn0000928942
mn0000568412,mn0000237773
mn0000810486,mn0000291043
mn0000810486,mn0000380149
mn0000898479,mn0000797327
mn0000423393,mn0000836998
mn0000021744,mn0000131581
mn0000021744,mn0000939567
mn0000021744,mn0000153590
mn0000021744,mn0000569855
mn0000930232,mn0000886392
mn0000340111,mn0000221894
mn0000757342,mn0000484990
mn0000757342,mn0000569600
mn0000757342,mn0000014698
mn0000757342,mn0000034088
mn0000757342,mn0000039013
mn0000380235,mn0000083174
mn0000319023,mn0000508344
mn0000856805,mn0000751289
mn0000680065,mn0000118261
mn0000680065,mn0000645474
mn0000680065,mn0000517175
mn0000680065,mn0000284546
mn0000680065,mn0000300245
mn0000752466,mn0000011560
mn0000752466,mn0000055496
mn0000273901,mn0000343930
mn0000273901,mn0000576978
mn0000327130,mn0000296010
mn0000327130,mn0000921554
mn0000665987,mn0000217870
mn0000260212,mn0000793456
mn0000260212,mn0000273531
mn0000302774,mn0000253232
mn0000302774,mn0000133719
mn0000332832,mn0000673184
mn0000808104,mn0000131581
mn0000253734,mn0000865016
mn0000253734,mn0000649435
mn0000830186,mn0000568071
mn0000952435,mn0000672011
mn0000199240,mn0000924792
mn0000790604,mn0000209758
mn0000790604,mn0000744075
mn0000669563,mn0000561715
mn0000669563,mn0000024102
mn0000790833,mn0000276381
mn0000790833,mn0000137084
mn0000135032,mn0000751663
mn0000946752,mn0000124492
mn0000946752,mn0000334204
mn0000946752,mn0000480086
mn0000946752,mn0000215041
mn0000850692,mn0000055174
mn0000268732,mn0000166558
mn0000268732,mn0000832507
mn0000268732,mn0001048463
mn0000268732,mn0000993335
mn0000539748,mn0000585520
mn0000852376,mn0000069534
mn0000911097,mn0000333648
mn0000950780,mn0000393938
mn0000466103,mn0000133650
mn0000466103,mn0000485365
mn0000988117,mn0000133293
mn0000126159,mn0000785380
mn0000149317,mn0000147758
mn0000050610,mn0000759488
mn0000050610,mn0000537548
mn0000050610,mn0000770875
mn0000050610,mn0000039917
mn0000050610,mn0000138095
mn0000267720,mn0000171622
mn0000267720,mn0000934439
mn0000267720,mn0000590043
mn0000267720,mn0000071225
mn0000577358,mn0000978044
mn0002329586,mn0001533358
mn0000928351,mn0000666598
mn0000337271,mn0000200791
mn0000025236,mn0000208473
mn0000033275,mn0000939595
mn0000187374,mn0000639397
mn0000479891,mn0000399895
mn0000785773,mn0000007305
mn0002138250,mn0000553041
mn0000064454,mn0000492331
mn0000296487,mn0000899796
mn0000296487,mn0000577627
mn0000071962,mn0000283405
mn0000071962,mn0000300749
mn0000721789,mn0000884686
mn0000040884,mn0000960854
mn0000239254,mn0000545534
mn0000043452,mn0000818432
mn0000043452,mn0000182598
mn0000043452,mn0000562304
mn0000220457,mn0000660053
mn0000951621,mn0000349157
mn0000259188,mn0000086598
mn0000259188,mn0000146244
mn0000259188,mn0000924711
mn0000590114,mn0000132710
mn0000590114,mn0000044906
mn0000075979,mn0000070949
mn0000075979,mn0000027020
mn0000075979,mn0000138833
mn0000075979,mn0000671639
mn0000825924,mn0000804703
mn0000576718,mn0000601421
mn0000942186,mn0000766078
mn0000931233,mn0000347440
mn0000931233,mn0000320426
mn0000128331,mn0000367086
mn0000305468,mn0000492275
mn0000305468,mn0000500992
mn0000074853,mn0000136640
mn0000927009,mn0000673184
mn0000927009,mn0000636673
mn0000107518,mn0000826936
mn0000595098,mn0000919274
mn0000328058,mn0000020963
mn0000328058,mn0000090376
mn0000328058,mn0000039013
mn0000328058,mn0000091152
mn0000328058,mn0000175992
mn0000328058,mn0000202821
mn0000128787,mn0000397880
mn0000128787,mn0000936249
mn0000128787,mn0000866271
mn0000940552,mn0000919928
mn0000665908,mn0000336297
mn0000665908,mn0000188473
mn0000631970,mn0000211095
mn0000059850,mn0000840102
mn0000072927,mn0000676088
mn0000582062,mn0000141681
mn0000582062,mn0000096804
mn0000206407,mn0000091650
mn0000206407,mn0000089430
mn0000206407,mn0000774322
mn0000097072,mn0000494038
mn0000856481,mn0000151504
mn0000057797,mn0000800900
mn0000584923,mn0000806587
mn0000584923,mn0000180263
mn0000584923,mn0000475431
mn0000584923,mn0000126048
mn0000403188,mn0000290812
mn0000403188,mn0000334193
mn0000781399,mn0000002273
mn0000838236,mn0000970141
mn0000414251,mn0000048300
mn0000987491,mn0000631774
mn0000987491,mn0000194703
mn0000987491,mn0000097949
mn0000134191,mn0000938878
mn0000292845,mn0000249973
mn0000565378,mn0000121357
mn0000667738,mn0000810166
mn0000113409,mn0000001242
mn0001051109,mn0002066397
mn0000685396,mn0000139741
mn0000775264,mn0000180017
mn0000775264,mn0000776313
mn0000251595,mn0000192382
mn0000251595,mn0000746220
mn0000365495,mn0000303626
mn0000278439,mn0000303061
mn0000325888,mn0000194911
mn0000325888,mn0000122962
mn0000234374,mn0000493122
mn0000396266,mn0000550591
mn0000396266,mn0001717415
mn0000396266,mn0000079240
mn0000367086,mn0000128331
mn0000822462,mn0000338881
mn0000470588,mn0000949619
mn0000129780,mn0000771382
mn0000129780,mn0000959876
mn0000129780,mn0000170084
mn0000787940,mn0000649435
mn0000632910,mn0000294589
mn0000247997,mn0000588943
mn0000952981,mn0000798617
mn0000323194,mn0000007920
mn0000750970,mn0000201857
mn0000750970,mn0000574940
mn0000750970,mn0000094890
mn0000750970,mn0000918867
mn0000750970,mn0000369211
mn0002043528,mn0000139026
mn0002043528,mn0000376422
mn0002043528,mn0000165652
mn0000568709,mn0000838327
mn0000664770,mn0000758444
mn0000664770,mn0000611929
mn0000664770,mn0000121778
mn0000664770,mn0000201823
mn0000664770,mn0000744092
mn0001063030,mn0000883318
mn0001063030,mn0000260206
mn0000815039,mn0000946137
mn0001875710,mn0000081231
mn0001875710,mn0000144102
mn0001875710,mn0000793108
mn0001875710,mn0000402351
mn0002420550,mn0000479799
mn0000856075,mn0000542598
mn0000071514,mn0000834976
mn0000071514,mn0000785380
mn0000071514,mn0000923432
mn0000460390,mn0000555996
mn0000460390,mn0000012473
mn0001525758,mn0000033522
mn0000359359,mn0000856785
mn0000012877,mn0000945196
mn0000393938,mn0000950780
mn0000919717,mn0000076055
mn0000919717,mn0000588494
mn0000062758,mn0000525664
mn0000062758,mn0000351935
mn0000062758,mn0000152002
mn0000578715,mn0000896511
mn0000182598,mn0000818432
mn0000182598,mn0000252184
mn0000182598,mn0000892495
mn0000182598,mn0000747445
mn0000182598,mn0000043452
mn0000480703,mn0000579458
mn0000480703,mn0000851639
mn0000644065,mn0000315463
mn0000644065,mn0000578836
mn0000484396,mn0000070507
mn0000484396,mn0000745617
mn0000621185,mn0000036537
mn0000621185,mn0000685647
mn0000621185,mn0000483986
mn0000621185,mn0000489676
mn0000602907,mn0000760240
mn0000836313,mn0000081683
mn0000897603,mn0000783767
mn0000185412,mn0000751549
mn0000018752,mn0000420097
mn0000364562,mn0000308833
mn0000152564,mn0000932045
mn0000175525,mn0000662329
mn0000213613,mn0000235485
mn0000197364,mn0000163435
mn0000197364,mn0000617196
mn0000197364,mn0000131650
mn0000197364,mn0000121746
mn0000197364,mn0000574063
mn0000256938,mn0000240849
mn0000345168,mn0000866318
mn0000345168,mn0000286523
mn0000585092,mn0000110541
mn0000585092,mn0000423829
mn0000585092,mn0000189180
mn0000585092,mn0000816896
mn0000678808,mn0000998449
mn0000124588,mn0000759454
mn0000662910,mn0000494777
mn0000170696,mn0000826583
mn0000099014,mn0000016722
mn0000079687,mn0000884122
mn0000075582,mn0000083877
mn0000066943,mn0000168110
mn0000066943,mn0000403746
mn0000066943,mn0000747565
mn0000745261,mn0000201581
mn0000561715,mn0000669563
mn0000561715,mn0000024102
mn0000561715,mn0000197578
mn0000676509,mn0000120412
mn0000055778,mn0000675456
mn0000951384,mn0000928942
mn0000056625,mn0000026432
mn0000944933,mn0000192382
mn0000944933,mn0000772567
mn0000264572,mn0001258721
mn0000264572,mn0000531739
mn0000264572,mn0000009173
mn0000264572,mn0000664519
mn0000319354,mn0000001418
mn0000479799,mn0000554945
mn0000479799,mn0002420550
mn0000196661,mn0000752314
mn0000196661,mn0000392034
mn0000537548,mn0000050610
mn0000537548,mn0000327418
mn0000091152,mn0000020963
mn0000091152,mn0000036468
mn0000091152,mn0000328058
mn0000091152,mn0000090376
mn0000091152,mn0000202821
mn0000864346,mn0000183315
mn0000312402,mn0000399733
mn0000777212,mn0000471355
mn0000777212,mn0000312354
mn0000612716,mn0000228266
mn0000612716,mn0000614137
mn0000145920,mn0000819846
mn0000237205,mn0000191989
mn0000237205,mn0000322365
mn0000237205,mn0000499745
mn0000384883,mn0000328649
mn0000072998,mn0000026193
mn0000126048,mn0000347639
mn0000345989,mn0000170852
mn0000345989,mn0000835313
mn0000345989,mn0000175992
mn0000740360,mn0001870735
mn0000840402,mn0000224638
mn0000840402,mn0000868306
mn0001011840,mn0001423784
mn0000826583,mn0000170696
mn0000826583,mn0000926307
mn0000660569,mn0000639053
mn0000235290,mn0000295285
mn0000235290,mn0000834108
mn0000235290,mn0000168964
mn0000648745,mn0000950037
mn0000926307,mn0000745124
mn0000926307,mn0000140499
mn0000926307,mn0000178166
mn0000926307,mn0000078207
mn0000926307,mn0000576978
mn0000296614,mn0000919525
mn0000034088,mn0000484990
mn0000034088,mn0000757342
mn0000034088,mn0000014698
mn0000776618,mn0000151290
mn0000884686,mn0000721789
mn0000884686,mn0000806601
mn0000884686,mn0000281113
mn0000538677,mn0000200791
mn0000208893,mn0000246032
mn0001003181,mn0000718184
mn0000645549,mn0000926376
mn0000645549,mn0000029086
mn0000140499,mn0000178198
mn0000140499,mn0000926307
mn0000755312,mn0000418740
mn0000787796,mn0000805345
mn0000330961,mn0000131650
mn0000330961,mn0000197364
mn0000330961,mn0000570825
mn0000070026,mn0000036521
mn0000070026,mn0000050408
mn0000582738,mn0000045560
mn0000582738,mn0000496374
mn0000588183,mn0000822506
mn0000588183,mn0000813019
mn0000588183,mn0000171150
mn0000000311,mn0000685647
mn0000559785,mn0000347148
mn0000559785,mn0000923033
mn0000611087,mn0000732408
mn0000099508,mn0000136311
mn0000099508,mn0002006721
mn0000834976,mn0000071514
mn0000086810,mn0000143494
mn0000369772,mn0000184031
mn0000185956,mn0000752246
mn0000185956,mn0000988386
mn0000743575,mn0000224951
mn0000859868,mn0000272965
mn0000667584,mn0000047644
mn0000667584,mn0000298113
mn0000495288,mn0000031769
mn0000495288,mn0000243008
mn0000333875,mn0000388835
mn0000333875,mn0000959399
mn0002028412,mn0000579035
mn0000320426,mn0000546918
mn0000320426,mn0000931233
mn0000048743,mn0000950037
mn0000011156,mn0000654543
mn0000546028,mn0000493701
mn0000845093,mn0000496370
mn0000521851,mn0000072787
mn0000061582,mn0000751663
mn0000388198,mn0000748540
mn0000315959,mn0000520073
mn0000168964,mn0000235290
mn0000001418,mn0000319354
mn0000552843,mn0000095429
mn0000536122,mn0000745316
mn0000536122,mn0000521674
mn0000165117,mn0000378624
mn0000574954,mn0001577223
mn0000292564,mn0000961688
mn0002055602,mn0000499603
mn0000089430,mn0000206407
mn0000074776,mn0000345427
mn0000803003,mn0000592026
mn0000803003,mn0000390366
mn0000383484,mn0000286274
mn0000393345,mn0000212131
mn0000390239,mn0000332725
mn0000053339,mn0000757085
mn0000127103,mn0000109421
mn0000127103,mn0000169189
mn0000127103,mn0000754513
mn0000078886,mn0000159805
mn0000078886,mn0000133719
mn0000078886,mn0000032971
mn0000072062,mn0000075580
mn0000072062,mn0000755162
mn0000147758,mn0000149317
mn0000569914,mn0000483351
mn0000585520,mn0000667653
mn0000585520,mn0000539748
mn0000200968,mn0000751623
mn0000200968,mn0000084209
mn0000200968,mn0000170386
mn0000639621,mn0000126862
mn0000160292,mn0000617989
mn0000509156,mn0000540867
mn0001905956,mn0000976062
mn0001905956,mn0000138607
mn0000755162,mn0000072062
mn0000755162,mn0000075580
mn0000423267,mn0000899796
mn0000423267,mn0000805661
mn0000423267,mn0000058372
mn0000423267,mn0000003056
mn0000302765,mn0000812051
mn0000302765,mn0000564727
mn0000100659,mn0000002069
mn0000620401,mn0000382455
mn0000087597,mn0000531986
mn0000087597,mn0000596126
mn0000017027,mn0000224257
mn0000404726,mn0000842351
mn0000082013,mn0000144458
mn0000082013,mn0000329468
mn0000082013,mn0000819946
mn0000039013,mn0000387553
mn0000039013,mn0000020963
mn0000039013,mn0000328058
mn0000039013,mn0000475334
mn0000039013,mn0000202821
mn0000039013,mn0000573321
mn0000039013,mn0000757342
mn0000550350,mn0000685602
mn0000812422,mn0001852401
mn0000124492,mn0000233964
mn0000131285,mn0000128266
mn0000562030,mn0000189701
mn0000508344,mn0000319023
mn0000975165,mn0000155093
mn0000410916,mn0002450394
mn0000410916,mn0000756740
mn0000410916,mn0000044906
mn0000246611,mn0000177690
mn0000246611,mn0000746220
mn0000066570,mn0000766002
mn0000808944,mn0000850693
mn0000808944,mn0000088608
mn0000284667,mn0000861319
mn0000115399,mn0000201312
mn0000228234,mn0000490769
mn0000228234,mn0000959770
mn0000034287,mn0000056358
mn0000034287,mn0000089732
mn0000034287,mn0000956100
mn0000034287,mn0000806990
mn0000034287,mn0000038061
mn0000034287,mn0000687487
mn0000034287,mn0000183858
mn0000666489,mn0000086065
mn0000666489,mn0000194875
mn0000423735,mn0000162943
mn0000254504,mn0000197920
mn0000850693,mn0000808944
mn0000903009,mn0000108554
mn0001399915,mn0000263577
mn0000178536,mn0000147758
mn0000178536,mn0000149317
mn0000528426,mn0000186734
mn0000229941,mn0000777100
mn0000742390,mn0000599732
mn0000160735,mn0000477787
mn0000160735,mn0000813737
mn0000298764,mn0000307351
mn0000862910,mn0000561106
mn0000862910,mn0000949619
mn0000627292,mn0000497987
mn0000067078,mn0000569347
mn0000136220,mn0000749504
mn0000399147,mn0000638431
mn0000679157,mn0000032433
mn0000861351,mn0000162074
mn0000422947,mn0000803026
mn0000422947,mn0000891063
mn0000422947,mn0000008686
mn0000784222,mn0000135196
mn0002722536,mn0000988108
mn0002722536,mn0000033918
mn0002722536,mn0000369183
mn0000863790,mn0000040743
mn0000863790,mn0001003196
mn0000863790,mn0001487483
mn0000863790,mn0000812990
mn0000553113,mn0000406659
mn0000333766,mn0000257017
mn0000222436,mn0000045475
mn0000222436,mn0000865691
mn0000222436,mn0000260206
mn0000404976,mn0000487663
mn0000055157,mn0000358820
mn0000556320,mn0000093533
mn0000083174,mn0000380235
mn0000118289,mn0000137474
mn0000034094,mn0000136381
mn0000090103,mn0000011707
mn0000807009,mn0000130388
mn0000470004,mn0000643347
mn0000830302,mn0000402976
mn0000768470,mn0000288301
mn0002450394,mn0000171150
mn0002450394,mn0000410916
mn0002450394,mn0000044906
mn0002450394,mn0000866271
mn0000081981,mn0000228266
mn0000197475,mn0000741747
mn0000347639,mn0000774186
mn0000347639,mn0000625739
mn0000347639,mn0000126048
mn0000347639,mn0000640680
mn0000192421,mn0000094764
mn0000192421,mn0000580300
mn0000380149,mn0000291043
mn0000380149,mn0000810486
mn0000020968,mn0000402781
mn0000891497,mn0000582253
mn0000582253,mn0000891497
mn0000582253,mn0000319219
mn0000182392,mn0000793506
mn0000182392,mn0000747374
mn0000154101,mn0000118544
mn0000170369,mn0000293448
mn0000170369,mn0000633079
mn0000495099,mn0000261105
mn0000155091,mn0000399190
mn0000155091,mn0001341527
mn0000677084,mn0000898946
mn0000583880,mn0000001311
mn0000083194,mn0000284207
mn0000107139,mn0000231342
mn0000107139,mn0000386865
mn0000107139,mn0000059503
mn0000107139,mn0000145269
mn0000107139,mn0000185155
mn0000107139,mn0001219035
mn0000107139,mn0000071970
mn0000188342,mn0000361853
mn0000197993,mn0000194875
mn0000197993,mn0000663011
mn0000197993,mn0000204416
mn0000814871,mn0000007920
mn0000814871,mn0000502269
mn0000836417,mn0000646601
mn0000816351,mn0000060425
mn0000768228,mn0000555081
mn0000578836,mn0000077283
mn0000578836,mn0000644065
mn0001607962,mn0000249175
mn0000773009,mn0000744364
mn0000139908,mn0001684919
mn0000983539,mn0000473645
mn0000424274,mn0000947878
mn0000044678,mn0000270066
mn0000226908,mn0000239329
mn0000748070,mn0000133553
mn0001965253,mn0000646816
mn0000782730,mn0000018513
mn0000623518,mn0000174822
mn0000266185,mn0000170852
mn0001327668,mn0000526901
mn0000255210,mn0000808613
mn0000279260,mn0000144458
mn0000606098,mn0000828061
mn0000581661,mn0001035496
mn0000949619,mn0000002252
mn0000949619,mn0000669876
mn0000949619,mn0000742295
mn0000949619,mn0000561106
mn0000949619,mn0000862910
mn0000182305,mn0000073421
mn0000336710,mn0000322641
mn0000220563,mn0000201823
mn0000220563,mn0000810718
mn0000220563,mn0000238375
mn0000220563,mn0000569541
mn0001035496,mn0000581661
mn0001035496,mn0000898304
mn0000106882,mn0000766893
mn0000106882,mn0000316834
mn0000106882,mn0000070175
mn0000106882,mn0000149558
mn0000404815,mn0000041637
mn0000181321,mn0000087162
mn0000181321,mn0000180503
mn0000181321,mn0000059355
mn0000770840,mn0000406994
mn0000572521,mn0000388717
mn0000230590,mn0000785380
mn0000230590,mn0000378288
mn0000230590,mn0000492357
mn0000230590,mn0000196707
mn0000615971,mn0000625278
mn0000615971,mn0000307040
mn0000812144,mn0000772733
mn0000812144,mn0000170454
mn0000812144,mn0000101946
mn0000812144,mn0000303050
mn0000812144,mn0000047421
mn0000226402,mn0000157088
mn0000418740,mn0000667020
mn0000418740,mn0000364399
mn0000418740,mn0000755312
mn0000929800,mn0000891591
mn0000929800,mn0000563012
mn0000085579,mn0000454067
mn0000925129,mn0000488565
mn0000391151,mn0000740937
mn0000562949,mn0000196074
mn0000346336,mn0000031274
mn0000487535,mn0000396372
mn0000836376,mn0000651796
mn0000086774,mn0000938638
mn0000581443,mn0000651156
mn0002333618,mn0000734735
mn0000075100,mn0000596126
mn0000075100,mn0000024139
mn0000160056,mn0000101961
mn0000625736,mn0000838241
mn0000259529,mn0000127044
mn0000293969,mn0000803829
mn0000356427,mn0000132255
mn0000356427,mn0000578551
mn0000356427,mn0000780734
mn0000933898,mn0000120675
mn0000892771,mn0000221894
mn0000892771,mn0000399357
mn0000669855,mn0000926307
mn0000032433,mn0000679157
mn0000032433,mn0000004332
mn0000571539,mn0000399190
mn0000739041,mn0000390743
mn0000117836,mn0000323990
mn0000117836,mn0000489209
mn0000117836,mn0000070949
mn0000454067,mn0000085579
mn0000061480,mn0000942580
mn0000462842,mn0000157676
mn0000462842,mn0000670309
mn0000330453,mn0000865016
mn0000592512,mn0000413340
mn0000166739,mn0000104664
mn0000685751,mn0000249175
mn0000531230,mn0000805345
mn0000842190,mn0000185591
mn0000842190,mn0000580503
mn0000452236,mn0000005755
mn0000809266,mn0000183858
mn0000809266,mn0000479687
mn0000809266,mn0000809446
mn0000087911,mn0000500134
mn0000020812,mn0001759340
mn0000714360,mn0000467685
mn0000022602,mn0000105422
mn0000022602,mn0000400815
mn0000022602,mn0000857829
mn0000022602,mn0000636394
mn0000022602,mn0000224001
mn0000355568,mn0000780948
mn0000355568,mn0000027453
mn0000031765,mn0000016132
mn0000364399,mn0000929862
mn0000364399,mn0000107259
mn0000364399,mn0000418740
mn0000364399,mn0000671639
mn0000206241,mn0000585249
mn0000183890,mn0000684920
mn0000852855,mn0000524050
mn0000852855,mn0000099246
mn0000852855,mn0000144538
mn0000852855,mn0000231213
mn0000852855,mn0000845668
mn0000852855,mn0000481061
mn0000852855,mn0000370816
mn0000162074,mn0000861351
mn0000227268,mn0000486047
mn0000786397,mn0001889605
mn0000588716,mn0002006721
mn0000757085,mn0000053339
mn0001920374,mn0000090376
mn0000322642,mn0000142652
mn0000322642,mn0000780616
mn0000322642,mn0000406659
mn0000101795,mn0000065882
mn0000101795,mn0000424117
mn0001596033,mn0000074271
mn0000455886,mn0000389268
mn0000116969,mn0000825087
mn0000116969,mn0000268762
mn0000848664,mn0000487663
mn0000631774,mn0000194703
mn0000631774,mn0000131581
mn0000631774,mn0000823012
mn0000631774,mn0000569855
mn0000631774,mn0000209758
mn0000139026,mn0000089021
mn0000139026,mn0000231997
mn0000139026,mn0002043528
mn0000569141,mn0000907396
mn0000212614,mn0000084886
mn0000422405,mn0000039258
mn0000422405,mn0000516020
mn0001378436,mn0000209346
mn0000492900,mn0000620570
mn0000492900,mn0000761108
mn0000492900,mn0000535617
mn0000492900,mn0000642533
mn0000492900,mn0000934565
mn0000048123,mn0000127360
mn0000048123,mn0000009218
mn0000033161,mn0000798792
mn0000184267,mn0000483848
mn0000180263,mn0000504903
mn0000180263,mn0000584923
mn0000163133,mn0000507275
mn0000622576,mn0000790525
mn0000369574,mn0000107259
mn0000851548,mn0000665360
mn0000775406,mn0000040743
mn0000775406,mn0000001098
mn0000776443,mn0000028432
mn0000266151,mn0000928143
mn0000424952,mn0000772721
mn0000827524,mn0000497132
mn0000801573,mn0000110104
mn0000801573,mn0000568861
mn0000691859,mn0000081683
mn0000691859,mn0000180449
mn0000691859,mn0000892771
mn0000691859,mn0000482787
mn0000016180,mn0000126782
mn0000598695,mn0000225690
mn0000601697,mn0000068304
mn0000578999,mn0000502371
mn0000578999,mn0000319347
mn0000578999,mn0000602378
mn0000830028,mn0000085445
mn0000254556,mn0000204248
mn0000575012,mn0000138332
mn0000217060,mn0000249890
mn0000087083,mn0000253721
mn0000068304,mn0000740551
mn0000068304,mn0000601697
mn0000884872,mn0000311067
mn0000363480,mn0000191105
mn0000363480,mn0000749067
mn0000949531,mn0000963723
mn0002006291,mn0000141683
mn0000621967,mn0000229068
mn0000621967,mn0000255733
mn0000771792,mn0000055692
mn0000329694,mn0000354730
mn0000085410,mn0000158421
mn0000257160,mn0000119156
mn0000257160,mn0000174752
mn0000257160,mn0000740833
mn0000337475,mn0000236632
mn0000422712,mn0000494654
mn0000328649,mn0000384883
mn0000193601,mn0000063701
mn0000926869,mn0000921895
mn0000911942,mn0000664346
mn0002508583,mn0000110551
mn0000830653,mn0000135494
mn0000040666,mn0000941579
mn0000041428,mn0002165341
mn0000561106,mn0000862910
mn0000561106,mn0001263372
mn0000561106,mn0000949619
mn0000938399,mn0000307351
mn0000019339,mn0000016835
mn0000069534,mn0000852376
mn0000493327,mn0000590717
mn0000493327,mn0000942932
mn0000851639,mn0000579458
mn0000851639,mn0000480703
mn0001074079,mn0000140885
mn0001463902,mn0000566784
mn0001463902,mn0000099669
mn0000020963,mn0000039013
mn0000020963,mn0000091152
mn0000020963,mn0000328058
mn0000020963,mn0000075479
mn0000020963,mn0000090376
mn0000020963,mn0000202821
mn0000020963,mn0000213921
mn0000020963,mn0000036468
mn0000585189,mn0000199102
mn0000362583,mn0000616296
mn0000362583,mn0001018022
mn0000811341,mn0000594648
mn0000647834,mn0000647895
mn0000504059,mn0000075329
mn0001423784,mn0002381200
mn0001423784,mn0002125652
mn0001423784,mn0001011840
mn0000224294,mn0000131627
mn0000823012,mn0000194036
mn0000823012,mn0000631774
mn0000823012,mn0000788568
mn0000148124,mn0000284150
mn0000807068,mn0000488378
mn0000838300,mn0000051910
mn0000838300,mn0000816890
mn0000759454,mn0000124588
mn0000759454,mn0000412047
mn0000289067,mn0000194222
mn0000401338,mn0000537444
mn0000042757,mn0000233089
mn0000110541,mn0000609992
mn0000110541,mn0000093025
mn0000858596,mn0000351733
mn0000802302,mn0000302685
mn0000138095,mn0000050610
mn0000138095,mn0000039917
mn0000763747,mn0000118939
mn0000782771,mn0000743615
mn0000601480,mn0000771438
mn0000601480,mn0000845775
mn0000601480,mn0000263937
mn0000666623,mn0000096288
mn0000075479,mn0000175992
mn0000075479,mn0000020963
mn0000075479,mn0000202821
mn0000554481,mn0000668621
mn0000657337,mn0002085182
mn0000657337,mn0000407287
mn0000322641,mn0000336710
mn0000382630,mn0000727991
mn0000019362,mn0000793623
mn0000019362,mn0000757665
mn0000580829,mn0000625278
mn0000580829,mn0000073173
mn0000281113,mn0000884686
mn0000477954,mn0000210512
mn0000689898,mn0000806829
mn0000689898,mn0000540883
mn0000245039,mn0000081083
mn0000245039,mn0000718907
mn0000883318,mn0000806829
mn0000883318,mn0000140651
mn0000883318,mn0000223627
mn0000883318,mn0001063030
mn0000883318,mn0001360569
mn0000228266,mn0000209142
mn0000228266,mn0000081981
mn0000228266,mn0000483587
mn0000228266,mn0000354729
mn0000228266,mn0000015264
mn0000228266,mn0000612716
mn0000228266,mn0000614137
mn0001929743,mn0000749333
mn0001003196,mn0000863790
mn0001003196,mn0000045560
mn0000831236,mn0000167517
mn0000831236,mn0000480237
mn0000334644,mn0000158421
mn0000075071,mn0000661723
mn0000175105,mn0000047932
mn0000099032,mn0000662621
mn0000099032,mn0000461722
mn0000737627,mn0000754545
mn0000737627,mn0000325704
mn0000020317,mn0000382455
mn0000884057,mn0000522966
mn0000884057,mn0000795529
mn0000884057,mn0000756318
mn0000884057,mn0000386492
mn0000228273,mn0000208997
mn0000757070,mn0000291043
mn0000751663,mn0000798792
mn0000751663,mn0000135032
mn0000751663,mn0000061582
mn0000751663,mn0000891338
mn0000107921,mn0000896216
mn0000030367,mn0000781889
mn0000167561,mn0000789340
mn0000167561,mn0000620495
mn0000167561,mn0000925528
mn0000167561,mn0000926307
mn0000084258,mn0000489876
mn0000354729,mn0000483587
mn0000354729,mn0000569644
mn0000354729,mn0000228266
mn0000354729,mn0000569644
mn0000924859,mn0000230789
mn0000329883,mn0000293093
mn0000329883,mn0000727991
mn0000894239,mn0000246418
mn0000549847,mn0000726082
mn0000277351,mn0000081832
mn0000011560,mn0000752466
mn0000088395,mn0000683090
mn0000042579,mn0000319089
mn0000003981,mn0000014959
mn0000003981,mn0000482600
mn0000490296,mn0000086598
mn0000490296,mn0000146244
mn0000490296,mn0000924711
mn0000490296,mn0000958907
mn0000308261,mn0000196020
mn0000500992,mn0000808388
mn0000500992,mn0000305468
mn0000988440,mn0000328288
mn0000988440,mn0000890630
mn0000988440,mn0000398259
mn0000988440,mn0000633078
mn0000447433,mn0001905980
mn0000196690,mn0000788569
mn0000461282,mn0000187222
mn0000259422,mn0000311539
mn0000080443,mn0000957296
mn0000163435,mn0000197364
mn0000163435,mn0000010802
mn0000139418,mn0000157676
mn0000139418,mn0000774260
mn0000139418,mn0000688232
mn0000046458,mn0000868086
mn0000374888,mn0000646590
mn0001019810,mn0001028077
mn0000293093,mn0000329883
mn0002104253,mn0000598593
mn0000594648,mn0000782618
mn0000594648,mn0000015903
mn0000594648,mn0000504058
mn0000594648,mn0000811341
mn0001203115,mn0000480108
mn0000798688,mn0000176332
mn0000826936,mn0000107518
mn0000751549,mn0000185412
mn0000751549,mn0000123058
mn0000751549,mn0000662886
mn0000751549,mn0000239329
mn0000105354,mn0000084209
mn0000464375,mn0000343930
mn0000464375,mn0000681154
mn0000304401,mn0000482080
mn0000575044,mn0000095613
mn0000036975,mn0000077264
mn0000036975,mn0000813463
mn0000756772,mn0000160054
mn0000756772,mn0000004542
mn0000478426,mn0000620603
mn0000230969,mn0000358820
mn0000230969,mn0000846119
mn0000111151,mn0000790732
mn0000406657,mn0000317571
mn0000490852,mn0000332149
mn0000019276,mn0000387219
mn0000026637,mn0000104515
mn0000026637,mn0000542755
mn0000046527,mn0000184044
mn0000154978,mn0000812802
mn0000944384,mn0000959876
mn0000845668,mn0000617196
mn0000845668,mn0000524050
mn0000845668,mn0000224638
mn0000845668,mn0000231213
mn0000845668,mn0000393768
mn0000845668,mn0000868306
mn0000845668,mn0000746915
mn0000845668,mn0000292915
mn0000845668,mn0000852855
mn0000845668,mn0000603473
mn0000845668,mn0000007305
mn0000323690,mn0000957340
mn0000073397,mn0000197578
mn0000110551,mn0001400968
mn0000110551,mn0002508583
mn0000307493,mn0000918400
mn0000751623,mn0000588508
mn0000751623,mn0000200968
mn0000751623,mn0000319945
mn0000197567,mn0000378624
mn0000771724,mn0000139804
mn0000771724,mn0000345426
mn0000669285,mn0000172134
