id,name
mn0000043264,Solaris Heights
mn0000385180,Masters of Reality
mn0000071339,Baby Grandmothers
mn0000394013,Ryan Leslie
mn0000050770,Syd Straw
mn0000755752,Simon Says
mn0002333580,Twisted Wheel
mn0000077963,The Commitments
mn0000151793,The Kidcrash
mn0000774443,Infinite Mass
mn0003629461,Palm
mn0000110341,The Creation
mn0000089781,J-Kwon
mn0000960117,The Hollyridge Strings
mn0000094348,Killarmy
mn0000935265,Mr. Mike
mn0000119966,Chris Von Sneidern
mn0000167762,Drowning Pool
mn0002063867,Ferraby Lionheart
mn0001606686,Gorky Park
mn0001594153,Sindre Eide
mn0000639316,Demetri Martin
mn0000149044,Barry White
mn0000953447,Heavy D & the Boyz
mn0001057939,Dark Suns
mn0000010412,Spin Doctors
mn0000364074,Rudy Mills
mn0000959876,Wu-Tang Clan
mn0000193594,Madeleine Peyroux
mn0001866758,Cynic
mn0000586798,Thievery Corporation
mn0000819344,Desmond Dekker
mn0000060792,No Address
mn0000037919,Showaddywaddy
mn0000374784,Marv Johnson
mn0000766066,Bobby Vinton
mn0000844043,Pete Yorn
mn0001985282,Peter Sommer
mn0000788321,Sean Callery
mn0000201473,Daby Balde
mn0000127463,Duquende
mn0001070328,Eddy Current Suppression Ring
mn0000764504,The Hacker
mn0000661524,Donna Summer
mn0000263137,Little Roy
mn0000028600,Terry Hunter
mn0000048263,The Sons of Champlin
mn0000749333,Anathema
mn0000788508,Beenie Man
mn0000065000,Baltimora
mn0000034242,Pave the Rocket
mn0001577646,Happy Birthday
mn0000955105,Hevia
mn0000023166,Steroid Maximus
mn0000596548,Morgan Page
mn0000828166,Mario Bauzá
mn0000224113,Joni James
mn0000749067,Trinere
mn0000192860,Deepest Blue
mn0002064609,The Temper Trap
mn0000976138,Tino Casal
mn0000937157,Illinois
mn0000470020,Tokio Hotel
mn0000222298,John McEuen
mn0000011719,Domenico Modugno
mn0000209517,Wilbert Harrison
mn0000611129,Alastair Galbraith
mn0000931546,Atheist
mn0000311539,The Pernice Brothers
mn0000279643,Robert Belfour
mn0001039555,Wavves
mn0000851240,Pitchshifter
mn0000333175,Jesse Belvin
mn0000312354,Screeching Weasel
mn0000667992,Heavens to Betsy
mn0000866662,May Blitz
mn0000897313,Sincabeza
mn0000927918,Adam Green
mn0000983780,Hello Saferide
mn0000899796,Billy Nicholls
mn0002002647,Max Cooper
mn0000671191,Throw Me the Statue
mn0002919488,Craig Ferguson
mn0000981428,This Is Hell
mn0000135273,"Earth, Wind & Fire"
mn0002065595,Gaiola Das Popozudas
mn0000267130,Liz Callaway
mn0000463435,Michael Nesmith
mn0000637386,Devon Allman's Honeytribe
mn0000775494,Cherish
mn0000494368,Antonio Vega
mn0000252552,Sciflyer
mn0000799233,Eric Andersen
mn0000005384,Spade Cooley
mn0000582648,Substance D
mn0000346613,Omnikrom
mn0001000615,Shwayze
mn0000592676,Dave Seaman
mn0002016143,Stephen Malkmus & the Jicks
mn0000619424,Boys Noize
mn0000022229,Skankin' Pickle
mn0000777405,LTJ Bukem
mn0000956747,Dark Lotus
mn0000937298,Arsonists Get All the Girls
mn0000277977,Sabu Martinez
mn0000478519,The Mock Turtles
mn0001314196,The Presence
mn0000661723,Strong Arm Steady
mn0000787428,Evanescence
mn0000990368,Foals
mn0000317347,Nathan Haines
mn0001406026,Los Tres
mn0000919774,The 5.6.7.8's
mn0000480830,The Mountain Goats
mn0000566832,99 Posse
mn0000816860,Waylon Thibodeaux
mn0002000730,Jasper Erkens
mn0000201471,Johnny Logan
mn0000588943,The Abyssinians
mn0000353892,The Prairie Ramblers
mn0000753985,Steve Lawrence
mn0001442056,Sentino
mn0000494151,Tom Cloud
mn0000993931,Jessie Baylin
mn0000091987,Isolée
mn0000154416,Clue to Kalo
mn0000806770,Lutricia McNeal
mn0000845468,Jerry Jeff Walker
mn0000155980,Spoonie Gee
mn0000399641,New Mexican Disaster Squad
mn0000607009,Arthur Adams
mn0000830340,Mark 'Oh
mn0000031717,Sven Väth
mn0000554234,Hildur Guðnadóttir
mn0000319425,Digitalism
mn0000800373,Gary's Gang
mn0000255887,Level 42
mn0000417567,Ridan
mn0000018977,Barry Manilow
mn0000579005,Anna Karina
mn0000805407,Dr. Didg
mn0000018686,Six by Seven
mn0000999409,Geoffrey Gurrumul Yunupingu
mn0000163544,Oro Solido
mn0000765086,Baby Huey
mn0000006163,Selig
mn0000052959,Mike Foyle
mn0000002265,Sharam Jey
mn0000112901,Eliot Lipp
mn0000647935,David Doucet
mn0000048831,Soul Providers
mn0000811300,Les Hurlements D'Léo
mn0000224001,Unwritten Law
mn0000185189,Rachel Stevens
mn0000043449,Andy M. Stewart
mn0002044658,Alarm Will Sound
mn0000806966,Jani Lane
mn0000920994,The Vandals
mn0000809334,Jan Garbarek
mn0000335552,Markscheider Kunst
mn0000328014,Peter Tosh
mn0000393920,Cathy Davey
mn0000927416,Mos Def
mn0000468962,The Michael Zager Band
mn0000262821,Didjits
mn0000721939,Sido
mn0000187058,Vusi Mahlasela
mn0000773732,Aqueduct
mn0000923323,3 Doors Down
mn0000600787,Agression
mn0000118261,Chris Spedding
mn0000351908,Nine Pound Hammer
mn0000025134,Slapshot
mn0000529565,Bruce Haack
mn0000027136,Paulina Rubio
mn0000384629,Manuel Tur
mn0000527469,Bryn Terfel
mn0000223627,John Frusciante
mn0000677781,Wilson Pickett
mn0000026917,Ana Popovic
mn0000479709,7L & Esoteric
mn0002297626,Xose Manuel Budiño
mn0000310066,Kaya Project
mn0000117819,Langston Hughes
mn0000022464,Teresa Salgueiro
mn0000041283,Andrew W.K.
mn0000818174,Paris Avenue
mn0000558339,Hank Jones
mn0000300923,Pressure Drop
mn0000429505,The Sterns
mn0000194375,Gallon Drunk
mn0000901762,Turn off the Stars
mn0001974611,ASD
mn0000262921,Perry O'Neil
mn0000235485,Robag Wruhme
mn0000358055,Kandi
mn0000504844,Agents of Good Roots
mn0000955149,Hexstatic
mn0000633079,Strawberry Alarm Clock
mn0000719222,Noel Ellis
mn0000860970,Miossec
mn0000281297,Riverboat Gamblers
mn0000749462,Slapp Happy
mn0002057493,The Robocop Kraus
mn0000762937,Jazz Gillum
mn0002075260,Teräsbetoni
mn0000018896,Skyy
mn0000275852,Roachpowder
mn0001001807,Majai
mn0000000407,Symphorce
mn0000743618,Ali Hassan Kuban
mn0000187782,Funkstörung
mn0001869268,Inhume
mn0001400526,Sneaky Feelings
mn0000036652,The Ark
mn0000975997,Depth Affect
mn0000743014,Self Scientific
mn0001011338,Voicemail
mn0000751434,Shinjuku Thief
mn0000055456,Big L
mn0000865298,Razorback
mn0000813175,Macka B
mn0000133177,Tamar Braxton
mn0000574119,Sugar Ray
mn0000551634,Gerling
mn0000514671,Brendan Benson
mn0001038030,Anne Linnet
mn0000502924,Mount Sims
mn0000610400,Breaking Point
mn0000993302,Forever the Sickest Kids
mn0000617901,My Dying Bride
mn0000018862,Stars of the Lid
mn0000908455,Justyna Steczkowska
mn0000495954,Aphrodite's Child
mn0000071985,Baby Doc
mn0000206077,Johnny Desmond
mn0000504270,The Seekers
mn0000500134,Misery Index
mn0000408946,The Paradons
mn0000049109,Sylvia Striplin
mn0000181124,Edith Márquez
mn0000303720,Julien Clerc
mn0000358820,Primal Scream
mn0000804516,Doves
mn0000011313,Patrick Green
mn0000254131,Jon Auer
mn0000768917,Bill Parsons
mn0000290299,Samantha Sang
mn0000996841,Limewax
mn0000337717,Jerry Wallace
mn0000049449,Azul Violeta
mn0000788810,Dumas
mn0000619398,Aleks Syntek
mn0000421315,The Rezillos
mn0000725402,Lisa Miskovsky
mn0002072398,Velvet Cacoon
mn0000139089,Barenaked Ladies
mn0000497161,Monster Movie
mn0001842054,Blaze Bayley
mn0001993595,Creutzfeld & Jakob
mn0000283135,Mark Broom
mn0000839335,Vaughn Monroe
mn0000352594,Richard Devine
mn0001495919,Revocation
mn0000915779,The Victorian English Gentlemens Club
mn0000363823,Probot
mn0000204122,Estela Nuñez
mn0000144726,Ville Valo
mn0000486047,Sublime
mn0000262089,Vanessa Rubin
mn0000190467,Graham Colton
mn0000041879,Swans of Avon
mn0000077536,Bill Medley
mn0000469519,Ashley Tisdale
mn0000771388,Black Rebel Motorcycle Club
mn0000739829,Four80East
mn0000167361,Dru Hill
mn0000254115,Satchel
mn0000266983,Lewis Taylor
mn0000153225,Los Chunguitos
mn0000097531,The Kingbees
mn0000585249,Annie Lennox
mn0000332299,Raashan Ahmad
mn0000868086,Janelle Monáe
mn0000978051,"Drop Dead, Gorgeous"
mn0000200362,Vice Squad
mn0000889097,Ric Ocasek
mn0000898255,The Revelators
mn0000209142,George Harrison
mn0000111042,City High
mn0001884720,Moneybrother
mn0001610922,Le Luci Della Centrale Elettrica
mn0000110033,Chicago Symphony Orchestra
mn0000540867,Hellyeah
mn0000833293,Rod Taylor
mn0000137390,The Cure
mn0000557191,Hot Chip
mn0000951259,Go to Blazes
mn0001044131,Shane Yellowbird
mn0000682493,Xymox
mn0000270162,Lil Scrappy
mn0000147687,The Elegants
mn0000373592,Nate Dogg
mn0001940016,Cola Jet Set
mn0000431312,Soulsavers
mn0000656822,T-Model Ford
mn0000539905,Emily Loizeau
mn0000578551,Styles P
mn0000333648,Rammstein
mn0000581282,Thomas Jefferson Slave Apartments
mn0000290526,Sam Prekop
mn0000623717,Tape Five
mn0000950441,Go West
mn0002161460,Cell
mn0000044134,Steve Morse
mn0000110404,Colony 5
mn0000756812,Angelina
mn0000668621,Mala Rodríguez
mn0000620578,Tommy Sands
mn0000034548,Steve Guyger
mn0000165191,White Magic
mn0000064019,Big Kahuna and the Copa Cat Pack
mn0000666812,Haunted Garage
mn0000669015,Malvina Reynolds
mn0000015398,Paul Brown
mn0000796060,Eberhard Weber
mn0000099449,Cornelius
mn0000188417,Central Seven
mn0002057132,55 Escape
mn0000502943,The Rimshots
mn0000040681,Similou
mn0000175708,Ry Cooder
mn0000725425,Emigrate
mn0000851625,Jimmy Herring
mn0000954634,Retribution Gospel Choir
mn0000522966,Asmus Tietchens
mn0000799198,Eric B. & Rakim
mn0000226268,Lil' Mama
mn0000781996,ZO2
mn0000150075,Carolyn Crawford
mn0000021191,Ian Moore
mn0002162218,Felt
mn0000918513,Termanology
mn0000955123,Sa-Ra
mn0000130400,Byron Janis
mn0000564289,The Suburbs
mn0000998969,Beach House
mn0000545671,No One Is Innocent
mn0000387553,Matt Skiba
mn0000530692,Jesus Wept
mn0000994539,Hail of Bullets
mn0000515961,Alex Bueno
mn0000655740,Get Set Go
mn0000747565,Skrew
mn0000109988,Crazyhead
mn0000627026,Amy Winehouse
mn0000988448,Frou Frou
mn0000141893,Cut Copy
mn0000081335,Katherine Jenkins
mn0000161630,Flutlicht
mn0000780625,Cracker
mn0001563162,Fabienne Louves
mn0000932342,Voice of the Seven Woods
mn0000177591,Edguy
mn0000058372,Faces
mn0000824262,Holy Barbarians
mn0000806990,Lou Barlow
mn0001382512,Vulgaires Machins
mn0000287604,Louis Jordan
mn0000715579,Barbados
mn0000613291,Münchener Freiheit
mn0000328322,911
mn0001426939,Deluka
mn0000164053,Faith Evans
mn0000012654,Spinal Tap
mn0001608061,Nobody Beats the Drum
mn0000451398,The Kooks
mn0001067257,Headless Heroes
mn0000962168,Dave Loggins
mn0001002995,Vitamin String Quartet
mn0000241724,The Rockets
mn0001473573,Spencer Day
mn0000658494,DJ Hazard
mn0001579962,Emancipator
mn0002030626,Brilliant Colors
mn0000145218,Claudine Longet
mn0000044994,Sonny Landreth
mn0000051603,Charlotte Church
mn0000155617,Gabriela Anders
mn0000621423,Alejandro Escovedo
mn0000256067,I Am Kloot
mn0000376739,Koko Taylor
mn0000746817,Spliff
mn0000383188,Red Snapper
mn0001806304,Bob Seger & the Last Heard
mn0001796438,The Castaway Stones
mn0000358214,Los Ronaldos
mn0000572327,Marcy Playground
mn0000912326,Tye Tribbett & G.A.
mn0000070477,Kevin Mahogany
mn0001216855,Mann
mn0000039400,SOiL
mn0000869392,Mel & Tim
mn0000098117,Blackmore's Night
mn0001000177,Emarosa
mn0000607293,Slough Feg
mn0000851550,Rosie Flores
mn0000191023,Def Squad
mn0000221722,MJG
mn0000047932,Single Cell Orchestra
mn0000170843,Turing Machine
mn0001008044,Elise Estrada
mn0000110700,Las Ketchup
mn0000145882,Barry Louis Polisar
mn0000314167,Sean Price
mn0000259070,I Love You But I've Chosen Darkness
mn0000274984,Loosegoats
mn0002024128,CDC
mn0000392942,New Direction
mn0000335425,Jim Chappell
mn0000109421,Crowbar
mn0000586319,Mónica Naranjo
mn0001051748,Psy 4 de la Rime
mn0001605719,Fitness Forever
mn0000408167,Orquesta Sublime
mn0000728025,Amy Macdonald
mn0000467853,Mick Ronson
mn0000095634,Interstate
mn0000276576,Sacred Reich
mn0000468397,Neon Plastix
mn0002021470,Svinkels
mn0000603091,Tom Browne
mn0002288109,Drizabone
mn0000041857,Souls of Mischief
mn0000937227,Stigmato Inc
mn0000040983,Sonic Tribe
mn0000456805,Jack Savoretti
mn0000299882,Karen Dalton
mn0000608608,AStream
mn0000103729,Christian Smith
mn0000257544,Van der Graaf Generator
mn0000233300,Hugh Mundell
mn0000480154,Harry Partch
mn0002328578,Mr. Pit
mn0000150471,Richard Galliano
mn0000742800,Alfonzo Hunter
mn0000636519,Stratovarius
mn0000524228,The Brian Setzer Orchestra
mn0000980247,Eagle*Seagull
mn0002133637,Hot Chelle Rae
mn0000471154,Trio of Doom
mn0000450786,Messiah
mn0000785101,Bananarama
mn0000217390,Jason & the Scorchers
mn0001399988,Maija Vilkkumaa
mn0000009269,Pako & Frederik
mn0000219388,Liberty X
mn0000171957,Carey Bell
mn0000494654,The Reigning Sound
mn0001572645,Johanna Zeul
mn0000603031,Mouth & MacNeal
mn0000064149,The Hooters
mn0000804476,Charles Aznavour
mn0000724126,Negura Bunget
mn0000775845,Issa Bagayogo
mn0000041270,Soul Ballet
mn0000010299,Papa Wemba
mn0001959682,Huss und Hodn
mn0000564727,Suns of Arqa
mn0000518938,Roger Cicero
mn0000775904,Chris de Burgh
mn0000223777,Mac Mall
mn0000312890,Justin Timberlake
mn0000765696,Pino Daniele
mn0002002491,Diablo
mn0000402483,Owusu & Hannibal
mn0000413601,"Ray Parker, Jr."
mn0000078317,Bodyjar
mn0000056968,Dan Mangan
mn0000026164,Sleater-Kinney
mn0000123992,Barbara Morrison
mn0000079468,Bailter Space
mn0000017048,Tree63
mn0000310087,Jungle Brothers
mn0000755208,Angel Alanis
mn0000413002,Piero Pelù
mn0000419197,Marconi Union
mn0000536246,Caesars
mn0000303552,Litfiba
mn0000833677,Rockin' Dopsie
mn0002393596,Avicii
mn0001018568,The Blizzard
mn0000766583,Billie Myers
mn0000171821,Russ Columbo
mn0000642184,Baby Boy da Prince
mn0000845775,Ronnie James Dio
mn0002055300,Doc Phatt
mn0000016934,Ten Yard Fight
mn0000151979,Bay City Rollers
mn0000738855,Grant Green
mn0001551411,Carbon Based Lifeforms
mn0000286339,Pigeonhed
mn0002421414,Antonymes
mn0000789847,Evergreen Terrace
mn0000671060,Paul Keeley
mn0000444519,Krypteria
mn0000093629,Los Kumbia Kings
mn0000108165,Xavier
mn0000668753,Glasseater
mn0002331273,Friday Bridge
mn0001006271,Tweak Bird
mn0000200448,Erma Franklin
mn0000682955,Dave Clarke
mn0000022146,Triana
mn0000954009,For Today
mn0000117139,Conjure One
mn0000018291,Troublemakers
mn0000369433,Pulse Legion
mn0000021129,Trilok Gurtu
mn0000521586,Alex Band
mn0000258514,Jordan Rudess
mn0000673638,Henry Threadgill
mn0000092482,Cheri Dennis
mn0000696668,Zero 7
mn0000247587,Robin Holcomb
mn0000510953,As I Lay Dying
mn0000920424,Modena City Ramblers
mn0000742849,Sergey Kuryokhin
mn0000375492,Celesty
mn0000452048,Noir Désir
mn0000951383,Hank Marvin
mn0001905980,October Fall
mn0002319672,Mayer Hawthorne
mn0000567862,A Flock of Seagulls
mn0000337135,Julian Casablancas
mn0000251604,Diamond Head
mn0000850187,Pilar Montenegro
mn0000604702,Afro Celt Sound System
mn0000854211,Portastatic
mn0001539862,Fudge Fingas
mn0000617344,The Broken Keys
mn0000942989,Burning Brides
mn0000234283,Ward 21
mn0000292548,Philippe Sarde
mn0000043520,Susan Tedeschi
mn0002269352,Musica Antiqua Köln
mn0002136598,Washed Out
mn0000016901,Amanda Miguel
mn0000629243,Butterfly Boucher
mn0000269565,HorrorPops
mn0000153933,Geddy Lee
mn0000509948,Arthur H
mn0000554324,Gigolo Aunts
mn0000620683,Mustafa Sandal
mn0000088329,Boozoo Bajou
mn0000754234,Sonique
mn0000411843,The Rainbows
mn0000572106,The Three Degrees
mn0000038573,Shyheim
mn0000066687,Susumu Hirasawa
mn0000852062,Rozalla
mn0000154931,Carrie Rodriguez
mn0002007282,Alkonost
mn0001426347,Peter Doherty
mn0000487219,The Wonder Stuff
mn0000681171,Highway 101
mn0001947040,Kendel Carson
mn0001988690,Plemo
mn0000354722,Rick Astley
mn0000571517,Willy Porter
mn0000188279,Ma Rainey
mn0000532480,Perpetual Loop
mn0000599732,Arrested Development
mn0000161735,Eleanor McEvoy
mn0000548397,Jonas Brothers
mn0000988270,Ce Ce Rogers
mn0000651937,Under the Influence of Giants
mn0000499770,Matmatah
mn0002140972,Teengirl Fantasy
mn0002114885,Big Twins
mn0000521231,Emma Pollock
mn0000082054,Kevin Devine
mn0000047498,Bad Habit Boys
mn0000889258,Michael Yonkers
mn0000321636,Jenna Drey
mn0000310709,Martinho da Vila
mn0002108137,Wretch 32
mn0000242657,Rock N Roll Soldiers
mn0000547844,Gianni Morandi
mn0000988307,From Autumn to Ashes
mn0000234164,Mad Sin
mn0000754587,Steve Hackett
mn0000628818,Rone
mn0000582820,Abelardo Barroso
mn0002502797,Azari & III
mn0002930500,Dusted
mn0000942335,Groove Armada
mn0002068186,Beangrowers
mn0000833539,Mark Morrison
mn0001890167,Because of Ghosts
mn0000965206,Garnet Mimms
mn0000797714,Eläkeläiset
mn0000148941,Cylob
mn0002386818,Joe McElderry
mn0000461985,Olé Olé
mn0000675710,Marc Cohn
mn0000402117,Mclusky
mn0000661498,Capercaillie
mn0000956973,Hilary Duff
mn0000671452,The Felice Brothers
mn0000509741,Atom and His Package
mn0000531739,Armalite
mn0000306918,Praga Khan
mn0000309445,Martin Zellar
mn0000932619,Mull Historical Society
mn0000673934,Helen Love
mn0001059206,La Bien Querida
mn0000567570,Thompson Twins
mn0000647246,Camouflage
mn0002047283,Javier Krahe
mn0000816301,Johnny Hawksworth
mn0000588696,Theola Kilgore
mn0002017730,Lemonade
mn0000546735,Gilbert O'Sullivan
mn0000685535,Ned Rorem
mn0000824599,Little Walter
mn0002170487,Scraps of Tape
mn0000379125,Neil Young
mn0001216057,The House of Usher
mn0000748456,Trumans Water
mn0000625498,Stewart Walker
mn0000477793,The String Cheese Incident
mn0000745659,Sevara Nazarkhan
mn0000173122,Doctors of Madness
mn0000275420,Long Tall Texans
mn0000495508,Troy Shondell
mn0000308943,Pelt
mn0000766533,Bolt Thrower
mn0000322816,Times New Viking
mn0000280292,Piano Red
mn0000830742,Salvador
mn0000714953,Busta Flex
mn0000184091,Don Henley
mn0002042825,Albertucho
mn0000576147,Workhorse
mn0000748994,Trick Daddy
mn0000187786,Greg Ashley
mn0000915690,Wykked Wytch
mn0000920021,Michael Cassette
mn0000925528,Throwing Muses
mn0002033645,Thunderheist
mn0000069520,The Cookies
mn0001097780,Duck Sauce
mn0000007619,Pato Fu
mn0000924508,The Waterboys
mn0002041292,To Speak of Wolves
mn0000317549,The Clutters
mn0000960854,X-Press 2
mn0000186978,Mack 10
mn0000398653,Rhapsody
mn0000309458,Screamin' Jay Hawkins
mn0001176481,The Alan Parsons Project
mn0000796281,Five for Fighting
mn0000086084,Teedra Moses
mn0000494616,Verdena
mn0000893383,The Muffs
mn0000585975,Three Bad Jacks
mn0000334041,Mark Wills
mn0000923917,Abe Duque
mn0000614455,The Brian Jonestown Massacre
mn0000780108,Chuck Leavell
mn0000686897,Linda Ronstadt
mn0001296271,Looptroop
mn0000120482,Conrad Schnitzler
mn0000822206,Jon Schmidt
mn0000216986,David Morales
mn0000403253,The Miracle of 86
mn0000811676,Abydos
mn0000298691,Linda Lyndell
mn0000604054,Tipsy
mn0000616972,Grey Holiday
mn0000842379,Section 25
mn0000599767,Tin Machine
mn0001724635,The Thing
mn0000805377,Down to Earth Approach
mn0001480353,Micachu
mn0000360426,Kane Hodder
mn0000873840,Men's Recovery Project
mn0000988815,Tynisha Keli
mn0003207544,Tosca
mn0001037983,Dirty Little Rabbits
mn0000978637,Grégory Lemarchal
mn0000793988,Eddie Cochran
mn0000438237,The Coral Sea
mn0000531670,Buck 65
mn0000061226,Babyface
mn0000987556,Catie Curtis
mn0000399406,Juggy D
mn0000484607,Millencolin
mn0000275757,Pharrell Williams
mn0001223865,Carla
mn0001968053,Ha Ha Tonka
mn0000648322,J*Davey
mn0000672835,Hella
mn0000208582,Lesley Gore
mn0001553219,Nu:Tone
mn0000063032,Auburn Lull
mn0002316413,Sons of Bill
mn0000863225,Zox
mn0000496926,Ming + FS
mn0001972789,Caracola
mn0000854866,Kaskade
mn0001991857,Margaret Dygas
mn0001021060,DJ Mujava
mn0000475334,The Suicide Machines
mn0001783299,Frankie
mn0000672269,Mandy Patinkin
mn0000936800,Mylène Farmer
mn0002629723,Patric La Funk
mn0000275991,Robby Krieger
mn0002021893,Melocos
mn0000179021,Don Fardon
mn0000771438,Black Sabbath
mn0002115548,Daniel Norgren
mn0002448599,Darwin Deez
mn0000175087,Elmer Bernstein
mn0000558846,Slipmatt
mn0000225560,Llama Farmers
mn0000141838,Eddie Money
mn0000075609,Kelly Hogan
mn0000314505,Vanessa Williams
mn0000552411,The Loose Salute
mn0000670668,Malik Yusef
mn0000657214,Giant Drag
mn0000573346,Malajube
mn0001564998,Colman Brothers
mn0001754833,Loefah
mn0000078719,Insyderz
mn0000127877,Circular
mn0000539258,Diefenbach
mn0000293614,Rod Piazza
mn0000013593,Travis Wammack
mn0000928399,Aril Brikha
mn0000788860,Evelyn Knight
mn0000011987,Steamhammer
mn0000407099,Ha*Ash
mn0000157091,Tall Dwarfs
mn0002318447,Scott Matthews
mn0000047539,Silver Sun
mn0000935739,Musiq Soulchild
mn0001823046,Babe Ruth
mn0000502978,Oysterhead
mn0000766361,The Go-Betweens
mn0000574121,Absu
mn0000697766,Ziggy Elman
mn0001505183,El Koala
mn0001456835,Los Angeles Philharmonic Orchestra
mn0000057923,Bill Anderson
mn0001940306,Götz Alsmann
mn0001282376,Bassi Maestro
mn0000159583,Greg Dulli
mn0000859210,S Club 8
mn0000623396,Last Winter
mn0000402781,Working for a Nuclear Free City
mn0000197165,Gretchen Peters
mn0001625911,Il Genio
mn0002019786,Arms and Sleepers
mn0003052409,Disiz
mn0000672200,Samara Lubelski
mn0000634125,The Presets
mn0000673621,Maná
mn0000980175,Ut
mn0000427057,Ferris MC
mn0000638506,Eric Entrena
mn0000572310,Ann Nesby
mn0000017858,Starmarket
mn0000029583,Paul Schwartz
mn0000018419,Patti Drew
mn0000430692,Tune Up!
mn0000808214,Joe Walsh
mn0000769238,Bill Nelson
mn0000662307,Gravitar
mn0000798658,Emilíana Torrini
mn0000255377,Pepper Adams
mn0000185618,Fun^Da^Mental
mn0000568980,Super Flu
mn0000644888,Osanna
mn0000772909,The Kingstonians
mn0000904185,Hermes House Band
mn0000477060,Mock Orange
mn0000070162,Keri Noble
mn0000177095,Fifteen
mn0000149631,Carolyn Wonderland
mn0000755008,Solar Twins
mn0001507390,Torun Eriksen
mn0000701790,Brandon Heath
mn0000796914,Carman
mn0000954121,Wishful Thinking
mn0000799893,Gabriel Ananda
mn0000628598,Byron Parker & His Mountaineers
mn0000135494,James & Bobby Purify
mn0000788104,Bedouin Ascent
mn0000125432,Beehive & the Barracudas
mn0001451327,Cate Le Bon
mn0000143405,Claude Thornhill
mn0000744347,Serú Girán
mn0000345426,Roy Hargrove
mn0000846801,Ocelot
mn0000033213,Small Brown Bike
mn0002101789,Prinz Pi
mn0000751171,Sluggy Ranks
mn0000399659,The Mavericks
mn0000222601,Hot Rize
mn0002895321,Jonwayne
mn0000315336,Perry Como
mn0002123405,Expensive Soul
mn0000414420,P.F. Sloan
mn0000153206,Foy Willing
mn0000290590,Samantha Fox
mn0002090047,GoodBooks
mn0000798477,Freddie McGregor
mn0000810994,Jane Russell
mn0002072038,Pain Confessor
mn0000261461,José Luis Rodríguez
mn0000834814,Samson
mn0000904597,Lisa Scott-Lee
mn0001582831,Afrojack
mn0000848952,"Richard ""Groove"" Holmes"
mn0000994823,Lady Gaga
mn0001946257,Manolo Otero
mn0000733096,Gorilla Zoe
mn0001491236,Sandra Oxenryd
mn0000484120,Anna Waronker
mn0000169426,Drive Til Morning
mn0002005543,Ozark Henry
mn0000543352,D:Ream
mn0000169029,Dogwood
mn0000678465,Darude
mn0000662275,Ginger Baker Trio
mn0001527819,The Dykeenies
mn0000130564,Stat Quo
mn0000076881,Jimmy Reed
mn0000365387,Pierangelo Bertoli
mn0001942940,Staffan Hellstrand
mn0000153194,Beans
mn0000188467,John Parr
mn0000884483,Metabass 'N Breath
mn0000529566,Bruce Hornsby & the Range
mn0000407682,Ray Keith
mn0000254440,Jon Langford
mn0000902816,The Swellers
mn0000334216,Hollywood Undead
mn0000638431,Cadaveria
mn0000117112,The Showdown
mn0000812076,Macka Diamond
mn0000936206,Alabama
mn0000186125,Mac McAnally
mn0001011602,Dennis Sheperd
mn0000091782,Yourcodenameis:milo
mn0000394770,Biirdie
mn0000209719,Joey DeFrancesco
mn0000219511,MC Trouble
mn0000926056,Mono Men
mn0000744507,Spiller
mn0000898161,The Minus 5
mn0000358408,Run-D.M.C.
mn0000540327,Professor Angel Dust
mn0000229405,Kaddisfly
mn0000162677,Dizzy Gillespie
mn0000695531,Yume Bitsu
mn0000037865,Andy Montañez
mn0000287917,Lindsey Buckingham
mn0000299776,Urge Overkill
mn0001576424,Hjaltalin
mn0002009832,Wildstylez
mn0000398129,Vex'd
mn0000835925,Peech Boys
mn0000030088,Triumvirat
mn0000492493,Sylvia Tosun
mn0000471355,Operation Ivy
mn0000242543,West Street Mob
mn0001402419,Big Allanbik
mn0000251494,Leroy Carr
mn0000865414,Darzamat
mn0000073682,Kelly Rowland
mn0001429412,Global Illumination
mn0000217792,Ringo Starr
mn0001605910,Texas in July
mn0000229584,Zoot Woman
mn0000409954,Ray Price
mn0000715609,P.O.S
mn0000056233,Attrition
mn0000231013,Marisela
mn0000945476,Captain Comatose
mn0000751175,Paul Gayten
mn0000640150,Iller Than Theirs
mn0000976917,Crucified Barbara
mn0000218375,Die Goldenen Zitronen
mn0000151382,Cyril Pahinui
mn0000862902,Mary Youngblood
mn0001570722,From Karaoke to Stardom
mn0000101589,Misery Signals
mn0000233147,Howie Day
mn0000409658,Mike Dearborn
mn0001824831,Wisin & Yandel
mn0000559257,Bomba Estéreo
mn0000783375,Latin Playboys
mn0001096108,Hurricane Bells
mn0000584952,Momus
mn0000742085,Special Generation
mn0000278880,Philly Cream
mn0000519261,Bullets and Octane
mn0000565634,Héctor Lavoe
mn0000480237,The Notting Hillbillies
mn0000391751,Reincidentes
mn0001540777,Richard Addinsell
mn0000928153,Giacomo Puccini
mn0000076035,Boris the Sprinkler
mn0001591109,Maciej Silski
mn0000097219,Impaled Nazarene
mn0000773220,Invisibl Skratch Piklz
mn0001942097,The Scottish Enlightenment
mn0002192136,Mischa Maisky
mn0000468632,Ricardo Montaner
mn0000139709,The Country Gentlemen
mn0000254527,Pee Wee King
mn0000501676,Mr. Airplane Man
mn0000748222,Siouxsie and the Banshees
mn0000479548,The Upsetters
mn0000454980,Johan Gielen
mn0001592133,Dot Rotten
