from_id,to_id
mn0000594665,mn0000208774
mn0000594665,mn0000664849
mn0000594665,mn0000262255
mn0000594665,mn0000376204
mn0000594665,mn0000585249
mn0000594665,mn0000816701
mn0000594665,mn0000160690
mn0000594665,mn0000316269
mn0000594665,mn0000113753
mn0000594665,mn0000279337
mn0000594665,mn0000007689
mn0000594665,mn0000126168
mn0000594665,mn0000164053
mn0000594665,mn0000467203
mn0000594665,mn0000074195
mn0000594665,mn0000367188
mn0000594665,mn0000041462
mn0000594665,mn0000018258
mn0000594665,mn0000661524
mn0000594665,mn0000224257
mn0000594665,mn0000073682
mn0000594665,mn0000869409
mn0000140176,mn0000165855
mn0000772669,mn0000275335
mn0000772669,mn0000585249
mn0000772669,mn0000588497
mn0000772669,mn0000178051
mn0000772669,mn0000597094
mn0000772669,mn0000260212
mn0000772669,mn0000854854
mn0000818559,mn0000171637
mn0000818559,mn0000519637
mn0000818559,mn0000120521
mn0000818559,mn0000163227
mn0000818559,mn0000240865
mn0000818559,mn0000089021
mn0000818559,mn0000141256
mn0000818559,mn0000242969
mn0000818559,mn0000274822
mn0000818559,mn0000246022
mn0000818559,mn0000341137
mn0000278009,mn0000185956
mn0000278009,mn0000186927
mn0000278009,mn0000239329
mn0000278009,mn0000854211
mn0000003829,mn0000611102
mn0000003829,mn0000942529
mn0000003829,mn0000129547
mn0000003829,mn0000187478
mn0000003829,mn0000989208
mn0000003829,mn0000817542
mn0000003829,mn0000923889
mn0000003829,mn0000625739
mn0000794926,mn0000188588
mn0000794926,mn0000771295
mn0000794926,mn0000855377
mn0000794926,mn0000848723
mn0000794926,mn0000350368
mn0000794926,mn0000754513
mn0000583618,mn0000852688
mn0000583618,mn0000318085
mn0000583618,mn0000515072
mn0000583618,mn0000620056
mn0000583618,mn0000072941
mn0000583618,mn0000778526
mn0000583618,mn0000034242
mn0000583618,mn0000305363
mn0000583618,mn0000766078
mn0000935889,mn0000865155
mn0000935889,mn0000533551
mn0000935889,mn0000141683
mn0000071382,mn0000786126
mn0000111739,mn0000561230
mn0000111739,mn0001951243
mn0000111739,mn0000787702
mn0000020050,mn0000758453
mn0000020050,mn0000226634
mn0000020050,mn0000385393
mn0000020050,mn0000010412
mn0000020050,mn0000048566
mn0000020050,mn0000477793
mn0000020050,mn0000257141
mn0000490554,mn0000153565
mn0000490554,mn0000435761
mn0000172597,mn0000567863
mn0000172597,mn0000588497
mn0000172597,mn0000771703
mn0000172597,mn0000346684
mn0000680476,mn0003035440
mn0000680476,mn0000797431
mn0000680476,mn0000787428
mn0000680476,mn0000097491
mn0000680476,mn0000831512
mn0000680476,mn0000019831
mn0000680476,mn0000149102
mn0000680476,mn0000784535
mn0000921710,mn0000097384
mn0000921710,mn0000501676
mn0000921710,mn0000044006
mn0000921710,mn0000755918
mn0000921710,mn0000099508
mn0000776093,mn0000994823
mn0000776093,mn0000922398
mn0000776093,mn0000551762
mn0000776093,mn0000080358
mn0000776093,mn0000008828
mn0000776093,mn0003035440
mn0000776093,mn0002070367
mn0000776093,mn0000945951
mn0000776093,mn0000529050
mn0000776093,mn0001051109
mn0000776093,mn0002144426
mn0000776093,mn0000227697
mn0000776093,mn0000753742
mn0000776093,mn0000749743
mn0000776093,mn0000201983
mn0000149605,mn0000870646
mn0000762177,mn0000840523
mn0000762177,mn0000057245
mn0000762177,mn0000898448
mn0000762177,mn0000752314
mn0000762177,mn0000322816
mn0000762177,mn0000687487
mn0000171150,mn0000615489
mn0000171150,mn0000109414
mn0000171150,mn0000147316
mn0000171150,mn0000752770
mn0000076055,mn0000199240
mn0000076055,mn0000339577
mn0000076055,mn0000474482
mn0000076055,mn0000883318
mn0000076055,mn0000472925
mn0000113753,mn0000563390
mn0000113753,mn0000245250
mn0000113753,mn0000038805
mn0000113753,mn0000091983
mn0000113753,mn0000532610
mn0000113753,mn0000733717
mn0000113753,mn0001596642
mn0000113753,mn0000845662
mn0000113753,mn0000085397
mn0000113753,mn0000935739
mn0000113753,mn0000621112
mn0000113753,mn0001013175
mn0000113753,mn0000165117
mn0000244073,mn0000111176
mn0000329468,mn0000101946
mn0000329468,mn0000765086
mn0000329468,mn0000078044
mn0000329468,mn0000096379
mn0000329468,mn0000517074
mn0000329468,mn0000029791
mn0000329468,mn0000027916
mn0000329468,mn0000007448
mn0000329468,mn0000138407
mn0000329468,mn0000760977
mn0000329468,mn0000082955
mn0000329468,mn0000892771
mn0000329468,mn0000578141
mn0000329468,mn0000567624
mn0000246885,mn0000885569
mn0000246885,mn0000504815
mn0000246885,mn0000649435
mn0000246885,mn0000949259
mn0000246885,mn0000778363
mn0000246885,mn0000809900
mn0000246885,mn0000273531
mn0000246885,mn0000208076
mn0000058144,mn0001772438
mn0000492466,mn0000069534
mn0000492466,mn0000079960
mn0000492466,mn0000987621
mn0000492466,mn0000291043
mn0000492466,mn0000355616
mn0000492466,mn0000260206
mn0000492466,mn0000251595
mn0000299893,mn0000921306
mn0000299893,mn0000750129
mn0000146796,mn0000747200
mn0000142860,mn0000127044
mn0000142860,mn0000490416
mn0000142860,mn0000505770
mn0000142860,mn0000148978
mn0000142860,mn0000211424
mn0000142860,mn0000120323
mn0000142860,mn0000162762
mn0000597094,mn0000318085
mn0000597094,mn0000153565
mn0000597094,mn0000758444
mn0000597094,mn0001598114
mn0000597094,mn0000138271
mn0000597094,mn0000813946
mn0000597094,mn0000171367
mn0000597094,mn0000155091
mn0000597094,mn0000196021
mn0000597094,mn0000584952
mn0000597094,mn0000726201
mn0000597094,mn0000520545
mn0000597094,mn0000393345
mn0000597094,mn0000355412
mn0000597094,mn0000227697
mn0000597094,mn0000036468
mn0000597094,mn0000743623
mn0000597094,mn0000032971
mn0000597094,mn0000589767
mn0000530745,mn0000069534
mn0000530745,mn0000633078
mn0000530745,mn0000224186
mn0000530745,mn0000345355
mn0000530745,mn0000034249
mn0000530745,mn0000185591
mn0000530745,mn0000047789
mn0000530745,mn0000214593
mn0000530745,mn0000799330
mn0000530745,mn0000825387
mn0000530745,mn0000115104
mn0000530745,mn0000183777
mn0000530745,mn0000402351
mn0000530745,mn0000520033
mn0000530745,mn0000585896
mn0000530745,mn0000924508
mn0000530745,mn0000931015
mn0000530745,mn0000765302
mn0000530745,mn0000168126
mn0000530745,mn0000078688
mn0000530745,mn0001373380
mn0000530745,mn0000022348
mn0000530745,mn0000844043
mn0000530745,mn0000088395
mn0000530745,mn0000492037
mn0000530745,mn0000897035
mn0000530745,mn0000898479
mn0000530745,mn0000936095
mn0000530745,mn0000076561
mn0000530745,mn0000092385
mn0000530745,mn0000220403
mn0000530745,mn0000956088
mn0000530745,mn0001740826
mn0000530745,mn0000261623
mn0000530745,mn0000883619
mn0000530745,mn0000794401
mn0000530745,mn0000488394
mn0000530745,mn0000548180
mn0000530745,mn0000590479
mn0000530745,mn0001011840
mn0000530745,mn0001498196
mn0000530745,mn0000373947
mn0000530745,mn0000918111
mn0000530745,mn0002055729
mn0000530745,mn0000996795
mn0000803009,mn0000717234
mn0000803009,mn0002124046
mn0000803009,mn0000911827
mn0000803009,mn0000944293
mn0000803009,mn0000760238
mn0000803009,mn0000812476
mn0000803009,mn0000793108
mn0000803009,mn0000107556
mn0000803009,mn0000217641
mn0000803009,mn0000579037
mn0000803009,mn0000070231
mn0000987621,mn0000041283
mn0000987621,mn0000069534
mn0000987621,mn0000170381
mn0000987621,mn0000768321
mn0000987621,mn0000347148
mn0000987621,mn0000352770
mn0000987621,mn0000858006
mn0000987621,mn0000931015
mn0000987621,mn0000678650
mn0000162930,mn0000197460
mn0000162930,mn0000255210
mn0000162930,mn0000797056
mn0000162930,mn0000232869
mn0000162930,mn0000193594
mn0000162930,mn0000884686
mn0000162930,mn0000017929
mn0000119651,mn0000933927
mn0000119651,mn0000111963
mn0000119651,mn0000403774
mn0000119651,mn0000257141
mn0000119651,mn0000588918
mn0000222153,mn0002139934
mn0000776659,mn0000070704
mn0000776659,mn0000500298
mn0000776659,mn0000494474
mn0000532957,mn0000053221
mn0000532957,mn0000775588
mn0000532957,mn0000162677
mn0000532957,mn0000115733
mn0000532957,mn0000819894
mn0000532957,mn0000287604
mn0000532957,mn0000343396
mn0000532957,mn0000013511
mn0000532957,mn0000750203
mn0000532957,mn0000131603
mn0000532957,mn0000003829
mn0000645612,mn0000926091
mn0000645612,mn0000107259
mn0000645612,mn0000386865
mn0000645612,mn0000334193
mn0000645612,mn0000838272
mn0000645612,mn0000842802
mn0000645612,mn0000790814
mn0000645612,mn0000635413
mn0000645612,mn0000105561
mn0000645612,mn0000206241
mn0000645612,mn0000217622
mn0000645612,mn0000081493
mn0000645612,mn0000923705
mn0000645612,mn0000928078
mn0000645612,mn0000394288
mn0000645612,mn0000364399
mn0000645612,mn0000005251
mn0000645612,mn0000756740
mn0000645612,mn0000137390
mn0000645612,mn0000926604
mn0000645612,mn0000672910
mn0000645612,mn0000601225
mn0000645612,mn0000148124
mn0000645612,mn0000781370
mn0000645612,mn0000161487
mn0000645612,mn0000792969
mn0000645612,mn0000169568
mn0000645612,mn0000752314
mn0000645612,mn0000000734
mn0000645612,mn0000042589
mn0000645612,mn0000609590
mn0000645612,mn0002362703
mn0000645612,mn0000803003
mn0000645612,mn0000929800
mn0000645612,mn0000049374
mn0000645612,mn0000061172
mn0000645612,mn0000070231
mn0000645612,mn0000011892
mn0000645612,mn0000576315
mn0000645612,mn0002014409
mn0000758630,mn0000147785
mn0000758630,mn0000945245
mn0000758630,mn0000753706
mn0000959770,mn0000054211
mn0000959770,mn0000120521
mn0000959770,mn0000187478
mn0000959770,mn0000647834
mn0000959770,mn0000812046
mn0000959770,mn0000139026
mn0000959770,mn0000354733
mn0000959770,mn0000389213
mn0000959770,mn0000402249
mn0000959770,mn0000114342
mn0000959770,mn0000894465
mn0000569185,mn0000051909
mn0000569185,mn0000112815
mn0000569185,mn0000255210
mn0000569185,mn0000275335
mn0000569185,mn0000392299
mn0000569185,mn0000382298
mn0000569185,mn0000884686
mn0000251851,mn0000868086
mn0000420539,mn0000919603
mn0000420539,mn0000198293
mn0000420539,mn0000249973
mn0000420539,mn0000555654
mn0000420539,mn0000359326
mn0000420539,mn0000010243
mn0000420539,mn0000930204
mn0000420539,mn0000808623
mn0000332257,mn0000085397
mn0000332257,mn0000502371
mn0000332257,mn0000599732
mn0000332257,mn0000826762
mn0000332257,mn0000113753
mn0000332257,mn0000410010
mn0000332257,mn0000001241
mn0000332257,mn0000173289
mn0000332257,mn0001469120
mn0000204901,mn0000197460
mn0000204901,mn0000594665
mn0000204901,mn0000070477
mn0000204901,mn0000279337
mn0000204901,mn0000048908
mn0000204901,mn0000185948
mn0000204901,mn0000256482
mn0000204901,mn0000162930
mn0000204901,mn0000769638
mn0000204901,mn0000247966
mn0000204901,mn0000103162
mn0000204901,mn0000777054
mn0000204901,mn0000035464
mn0000204901,mn0000344275
mn0000204901,mn0000368367
mn0000204901,mn0000010756
mn0000204901,mn0000017748
mn0000204901,mn0000359966
mn0000204901,mn0000487535
mn0000204901,mn0000255210
mn0000204901,mn0000122754
mn0000760148,mn0000223054
mn0000760148,mn0000265440
mn0000760148,mn0000045077
mn0000760148,mn0000863774
mn0000760148,mn0000832288
mn0000760148,mn0000175708
mn0000178906,mn0000515072
mn0000178906,mn0000085966
mn0000178906,mn0000101391
mn0000178906,mn0000248681
mn0000178906,mn0000854174
mn0000178906,mn0000244073
mn0000178906,mn0000152242
mn0000178906,mn0000099508
mn0000406294,mn0000097325
mn0000406294,mn0000200481
mn0000406294,mn0000803544
mn0000406294,mn0000789779
mn0000406294,mn0000265435
mn0000406294,mn0000273895
mn0000406294,mn0000855377
mn0000406294,mn0000420504
mn0000406294,mn0000005441
mn0000406294,mn0000235169
mn0000406294,mn0000741746
mn0000406294,mn0000009966
mn0000406294,mn0000810872
mn0000406294,mn0000577898
mn0000192260,mn0000068934
mn0000192260,mn0000081849
mn0000192260,mn0000647670
mn0000192260,mn0000390239
mn0000298766,mn0000086598
mn0000298766,mn0000883318
mn0000298766,mn0000019216
mn0000298766,mn0000414889
mn0000093566,mn0000758208
mn0000093566,mn0000771388
mn0000093566,mn0000812802
mn0000093566,mn0000459860
mn0000093566,mn0000096576
mn0000093566,mn0000614455
mn0000093566,mn0000118979
mn0000093566,mn0000582629
mn0000068934,mn0000945711
mn0000068934,mn0000623336
mn0000068934,mn0000521564
mn0000068934,mn0000105329
mn0000068934,mn0000113721
mn0000068934,mn0000398136
mn0000354140,mn0000800212
mn0000354140,mn0000278439
mn0000354140,mn0000220590
mn0000354140,mn0000332257
mn0000354140,mn0000372229
mn0000354140,mn0000463742
mn0000418794,mn0000674263
mn0000418794,mn0000190210
mn0000418794,mn0000555654
mn0000418794,mn0000953158
mn0000418794,mn0000239329
mn0000418794,mn0000485191
mn0000418794,mn0000489999
mn0000418794,mn0000498691
mn0000418794,mn0000575379
mn0000418794,mn0000687487
mn0000005501,mn0000377542
mn0000005501,mn0000045560
mn0000005501,mn0000485365
mn0000236646,mn0000223054
mn0000236646,mn0000215041
mn0000013985,mn0000831104
mn0000013985,mn0000780005
mn0000013985,mn0000351733
mn0000171558,mn0000246032
mn0000171558,mn0000536321
mn0000171558,mn0000643755
mn0000651107,mn0002124046
mn0000651107,mn0000932665
mn0000651107,mn0000803009
mn0000651107,mn0000160993
mn0000651107,mn0000397880
mn0000651107,mn0000747445
mn0000651107,mn0000000335
mn0000651107,mn0000756180
mn0000107259,mn0000663934
mn0000107259,mn0000780005
mn0000107259,mn0000848664
mn0000107259,mn0000322452
mn0000421000,mn0000498961
mn0000421000,mn0000388972
mn0000421000,mn0000387530
mn0000421000,mn0000616022
mn0000421000,mn0000477787
mn0000421000,mn0000490554
mn0000421000,mn0000504903
mn0000421000,mn0000313792
mn0000501081,mn0000286572
mn0000501081,mn0000296802
mn0000501081,mn0000834108
mn0000501081,mn0000017387
mn0000501081,mn0000636433
mn0000501081,mn0000070027
mn0000501081,mn0000475202
mn0000501081,mn0000806168
mn0000279141,mn0000203639
mn0000279141,mn0000354733
mn0000279141,mn0000475431
mn0000279141,mn0000754032
mn0000279141,mn0000757177
mn0000322864,mn0000086810
mn0000322864,mn0000492670
mn0000322864,mn0000478603
mn0000322864,mn0000897214
mn0000380704,mn0000184814
mn0000380704,mn0000903609
mn0000380704,mn0000014651
mn0000380704,mn0000355451
mn0000380704,mn0000409954
mn0000380704,mn0000136640
mn0000256709,mn0000805298
mn0000256709,mn0000830028
mn0000256709,mn0000135378
mn0000256709,mn0000421122
mn0000256709,mn0000369270
mn0000585896,mn0000277059
mn0000898336,mn0000066915
mn0000898336,mn0000988440
mn0000898336,mn0000124390
mn0000898336,mn0000275401
mn0000898336,mn0000832288
mn0000898336,mn0000062273
mn0000898336,mn0000403120
mn0000949259,mn0000885569
mn0000949259,mn0000053221
mn0000949259,mn0000519637
mn0000949259,mn0000775588
mn0000949259,mn0000809900
mn0000949259,mn0000322169
mn0000788568,mn0000939567
mn0000788568,mn0000686897
mn0000788568,mn0000463435
mn0000788568,mn0000391519
mn0000788568,mn0000387352
mn0000788568,mn0000322339
mn0000788568,mn0000320761
mn0000788568,mn0000062758
mn0000788568,mn0000718907
mn0000124390,mn0000927736
mn0000124390,mn0000124492
mn0000124390,mn0000066915
mn0000124390,mn0000760877
mn0000124390,mn0000530745
mn0000124390,mn0000169202
mn0000124390,mn0000370703
mn0000124390,mn0000139026
mn0000124390,mn0000266160
mn0000124390,mn0000834466
mn0000124390,mn0000790604
mn0000124390,mn0000100160
mn0000124390,mn0000575379
mn0000124390,mn0000586689
mn0000124390,mn0000307461
mn0000088100,mn0000791454
mn0000088100,mn0000161612
mn0000088100,mn0000636106
mn0000088100,mn0000374099
mn0000092942,mn0000667669
mn0000092942,mn0000061226
mn0000092942,mn0000165624
mn0000092942,mn0000531986
mn0000092942,mn0000128440
mn0000092942,mn0000161920
mn0000092942,mn0000546214
mn0000092942,mn0000176358
mn0000092942,mn0000312890
mn0000092942,mn0000302106
mn0000092942,mn0000237205
mn0000092942,mn0000361393
mn0000092942,mn0000858827
mn0000092942,mn0000852855
mn0000092942,mn0000790833
mn0000092942,mn0000035076
mn0000092942,mn0000023202
mn0000092942,mn0000564631
mn0000191699,mn0000793623
mn0000191699,mn0000163435
mn0000191699,mn0000124492
mn0000191699,mn0000957520
mn0000191699,mn0000197364
mn0000191699,mn0000575044
mn0000191699,mn0000828349
mn0000790078,mn0000601225
mn0000790078,mn0000239921
mn0000790078,mn0000952786
mn0000790078,mn0000497290
mn0000790078,mn0000355555
mn0000790078,mn0000260212
mn0000790078,mn0000755162
mn0000396372,mn0000767741
mn0000396372,mn0000070507
mn0000396372,mn0000104388
mn0000396372,mn0000136956
mn0000396372,mn0000246487
mn0000175775,mn0000788508
mn0000175775,mn0000939187
mn0000175775,mn0000559405
mn0000175775,mn0000177372
mn0000175775,mn0000264350
mn0000175775,mn0000156938
mn0000175775,mn0000023352
mn0000175775,mn0000029086
mn0000175775,mn0000583161
mn0000128440,mn0000836394
mn0000128440,mn0000790509
mn0000128440,mn0000758444
mn0000128440,mn0000987643
mn0000128440,mn0000354609
mn0000128440,mn0000341672
mn0000128440,mn0000838327
mn0000128440,mn0000118979
mn0000128440,mn0000670226
mn0000128440,mn0000495288
mn0000568137,mn0000325357
mn0000568137,mn0000989790
mn0000568137,mn0000097384
mn0000568137,mn0000844440
mn0000483623,mn0000587725
mn0000483623,mn0000956232
mn0000483623,mn0000098433
mn0000483623,mn0000096780
mn0000483623,mn0000105308
mn0000483623,mn0000308261
mn0000928942,mn0000345168
mn0000928942,mn0000767741
mn0000928942,mn0000765435
mn0000928942,mn0000765494
mn0000928942,mn0000798326
mn0000928942,mn0000226380
mn0000928942,mn0000020971
mn0000928942,mn0000250435
mn0000928942,mn0000961688
mn0000490416,mn0000988638
mn0000490416,mn0000988386
mn0000490416,mn0000009680
mn0000490416,mn0000110541
mn0000490416,mn0000175553
mn0000490416,mn0000868092
mn0000490416,mn0000864257
mn0000490416,mn0000753004
mn0000490416,mn0000034617
mn0000490416,mn0000741325
mn0000490416,mn0000484396
mn0000490416,mn0000745617
mn0000490416,mn0000615119
mn0000490416,mn0000793506
mn0000490416,mn0000806601
mn0000490416,mn0000172612
mn0000490416,mn0000949259
mn0000490416,mn0000957296
mn0000490416,mn0000267354
mn0000490416,mn0000228299
mn0000490416,mn0000270491
mn0000490416,mn0000927627
mn0000490416,mn0000039656
mn0000490416,mn0000757665
mn0000490416,mn0000744364
mn0000490416,mn0000081231
mn0000490416,mn0000585092
mn0000490416,mn0000182392
mn0000490416,mn0000800100
mn0000490416,mn0000081181
mn0000490416,mn0000768027
mn0000490416,mn0000781932
mn0000490416,mn0000066153
mn0000490416,mn0000423829
mn0000490416,mn0000156886
mn0000490416,mn0000961688
mn0000490416,mn0000153103
mn0000490416,mn0000756501
mn0000084962,mn0000092131
mn0000084962,mn0000923208
mn0000017060,mn0000879144
mn0000195237,mn0000096613
mn0000195237,mn0000286572
mn0000195237,mn0000837215
mn0000195237,mn0000345355
mn0000195237,mn0000410707
mn0000195237,mn0000072998
mn0000643549,mn0000345168
mn0000643549,mn0000543055
mn0000643549,mn0000029791
mn0000643549,mn0000852665
mn0000054558,mn0000215296
mn0000054558,mn0000068304
mn0000054558,mn0000357449
mn0000054558,mn0000416537
mn0000078191,mn0000791734
mn0000078191,mn0000112789
mn0000078191,mn0000290502
mn0000137474,mn0000085915
mn0000137474,mn0000166505
mn0000137474,mn0000133969
mn0000137474,mn0001561792
mn0000137474,mn0000562850
mn0000137474,mn0000382298
mn0000137474,mn0000026825
mn0000137474,mn0000359966
mn0000137474,mn0000215296
mn0000137474,mn0000834108
mn0000489876,mn0001498196
mn0000489876,mn0000092385
mn0000489876,mn0000950748
mn0000489876,mn0000214593
mn0000489876,mn0000804431
mn0000489876,mn0000187172
mn0000489876,mn0000184208
mn0000489876,mn0000034249
mn0000489876,mn0000028947
mn0000489876,mn0000489435
mn0000489876,mn0000923284
mn0000159699,mn0000294085
mn0000159699,mn0000858375
mn0000159699,mn0000745071
mn0000159699,mn0000746697
mn0000159699,mn0000365610
mn0000159699,mn0000189414
mn0000159699,mn0000837215
mn0000159699,mn0000503242
mn0000159699,mn0000307875
mn0000159699,mn0000022348
mn0000159699,mn0000747627
mn0000159699,mn0000294623
mn0000159699,mn0000181145
mn0000159699,mn0000246169
mn0000573870,mn0000259561
mn0000573870,mn0000325459
mn0000573870,mn0000490004
mn0000573870,mn0000489209
mn0000573870,mn0000494654
mn0000573870,mn0000562304
mn0000564740,mn0000197424
mn0000337119,mn0000545074
mn0000337119,mn0002435745
mn0000337119,mn0000351227
mn0000337119,mn0000740569
mn0000337119,mn0000466759
mn0000740289,mn0000765302
mn0000740289,mn0000153565
mn0000740289,mn0000803009
mn0000740289,mn0000346684
mn0000417607,mn0000919603
mn0000417607,mn0000756318
mn0000417607,mn0000838272
mn0000417607,mn0000005251
mn0000417607,mn0000579035
mn0000417607,mn0000756740
mn0000417607,mn0000626424
mn0000750203,mn0000053221
mn0000750203,mn0000519637
mn0000750203,mn0000775588
mn0000750203,mn0000630695
mn0000750203,mn0000120487
mn0000750203,mn0000034730
mn0000750203,mn0000278622
mn0000750203,mn0000359123
mn0000750203,mn0000131603
mn0000750203,mn0000615119
mn0000019241,mn0000484880
mn0000019241,mn0000227088
mn0000019241,mn0000162269
mn0000019241,mn0000118791
mn0000019241,mn0000194063
mn0000019241,mn0000001433
mn0000019241,mn0000248920
mn0000019241,mn0000753237
mn0000019241,mn0000749476
mn0000019241,mn0000585180
mn0000925188,mn0001452745
mn0000925188,mn0002132247
mn0000925188,mn0000672575
mn0000925188,mn0002140997
mn0000044295,mn0000264499
mn0000044295,mn0000120010
mn0000044295,mn0000391586
mn0000044295,mn0000862855
mn0000029884,mn0000567863
mn0000029884,mn0000759031
mn0000029884,mn0000758444
mn0000029884,mn0000775904
mn0000029884,mn0000130173
mn0000029884,mn0000467203
mn0000029884,mn0000466759
mn0000029884,mn0000395633
mn0000029884,mn0000337119
mn0000029884,mn0000300024
mn0000029884,mn0000227697
mn0000029884,mn0000790732
mn0000029884,mn0000043548
mn0000021801,mn0000990366
mn0000021801,mn0000764834
mn0000021801,mn0000419102
mn0000051380,mn0000339577
mn0000051380,mn0000886459
mn0000051380,mn0000407163
mn0000051380,mn0000092507
mn0000051380,mn0000114342
mn0000051380,mn0000517797
mn0000051380,mn0000222927
mn0000304102,mn0000540742
mn0000246960,mn0000516929
mn0000246960,mn0000075580
mn0000246960,mn0000260212
mn0000246960,mn0000227697
mn0000246960,mn0000836394
mn0000246960,mn0000008828
mn0000367979,mn0000796472
mn0000367979,mn0000162233
mn0000367979,mn0000196969
mn0000367979,mn0000192925
mn0000367979,mn0000332641
mn0000367979,mn0000336783
mn0000367979,mn0000838559
mn0000367979,mn0000340649
mn0000367979,mn0000359016
mn0000367979,mn0000245019
mn0000367979,mn0000038936
mn0000782191,mn0000142249
mn0000782191,mn0000956353
mn0000782191,mn0000111968
mn0000782191,mn0000587631
mn0000782191,mn0001016184
mn0000782191,mn0000845853
mn0000782191,mn0000292019
mn0000782191,mn0000750129
mn0000891063,mn0000783699
mn0000891063,mn0000105030
mn0000891063,mn0000779670
mn0000891063,mn0000165488
mn0000891063,mn0000540883
mn0000891063,mn0000954597
mn0000891063,mn0000349157
mn0000891063,mn0000446509
mn0000891063,mn0000726201
mn0000891063,mn0000855232
mn0000891063,mn0000235169
mn0000891063,mn0000022124
mn0000891063,mn0000077419
mn0000891063,mn0000472925
mn0000898479,mn0000739041
mn0000898479,mn0000947563
mn0000898479,mn0000357406
mn0000898479,mn0000006310
mn0000898479,mn0000059355
mn0000898479,mn0000585896
mn0000021744,mn0000182302
mn0000021744,mn0000011810
mn0000021744,mn0000812046
mn0000021744,mn0000325459
mn0000021744,mn0000585896
mn0000021744,mn0000612716
mn0000021744,mn0000222927
mn0000021744,mn0000181145
mn0000021744,mn0000254215
mn0000930232,mn0000654566
mn0000930232,mn0000737491
mn0000213165,mn0000799644
mn0000213165,mn0000264860
mn0000213165,mn0000038936
mn0000213165,mn0000042993
mn0000213165,mn0000753963
mn0000213165,mn0000052900
mn0000213165,mn0000564239
mn0000757342,mn0000665908
mn0000757342,mn0000329232
mn0000757342,mn0000350139
mn0000757342,mn0000049062
mn0000757342,mn0000753706
mn0000757342,mn0000762885
mn0000757342,mn0000722133
mn0000757342,mn0000993302
mn0000757342,mn0000951589
mn0000757342,mn0000595768
mn0000757342,mn0000318085
mn0000757342,mn0000886961
mn0000757342,mn0000989528
mn0000757342,mn0000736318
mn0000757342,mn0000749335
mn0000757342,mn0001013109
mn0000757342,mn0000548397
mn0000757342,mn0000866215
mn0000757342,mn0000667657
mn0000757342,mn0000938798
mn0000757342,mn0000151504
mn0000757342,mn0000476558
mn0000380235,mn0000475154
mn0000380235,mn0000385393
mn0000380235,mn0000257141
mn0000020760,mn0000536526
mn0000020760,mn0000359658
mn0000020760,mn0000365610
mn0000680065,mn0000153915
mn0000093322,mn0000594648
mn0000093322,mn0000504058
mn0000093322,mn0000016414
mn0000093322,mn0000603590
mn0000093322,mn0000065537
mn0000093322,mn0000075979
mn0000093322,mn0000081683
mn0000093322,mn0000663934
mn0000093322,mn0000806651
mn0000093322,mn0000776659
mn0000093322,mn0000230590
mn0000093322,mn0000378288
mn0000093322,mn0000364399
mn0000093322,mn0000586798
mn0000260212,mn0000836394
mn0000260212,mn0000056358
mn0000260212,mn0000780948
mn0000260212,mn0000755549
mn0000260212,mn0000099449
mn0000260212,mn0000793456
mn0000260212,mn0000584952
mn0000260212,mn0000308645
mn0000260212,mn0000176332
mn0000260212,mn0000807949
mn0000302774,mn0000213561
mn0000952435,mn0000053739
mn0000952435,mn0000519637
mn0000952435,mn0000058549
mn0000952435,mn0000174122
mn0000952435,mn0000359966
mn0000952435,mn0000076708
mn0000962339,mn0000120010
mn0000962339,mn0000221059
mn0000962339,mn0000286572
mn0000962339,mn0000888484
mn0000962339,mn0000884449
mn0000962339,mn0000013387
mn0000962339,mn0000839432
mn0000045077,mn0000887638
mn0000045077,mn0000813019
mn0000045077,mn0000339577
mn0000045077,mn0000340649
mn0000045077,mn0000019419
mn0000045077,mn0000130855
mn0000045077,mn0001431398
mn0000045077,mn0000571517
mn0000199240,mn0000636818
mn0000199240,mn0000123637
mn0000199240,mn0001951243
mn0000790604,mn0000370703
mn0000790604,mn0000746457
mn0000790604,mn0000084383
mn0000790604,mn0000098691
mn0000790604,mn0000120010
mn0000790604,mn0000812046
mn0000790604,mn0000858749
mn0000014651,mn0000118791
mn0000014651,mn0000788569
mn0000014651,mn0000065397
mn0000014651,mn0000132449
mn0000014651,mn0000175286
mn0000014651,mn0000159699
mn0000014651,mn0000232701
mn0000014651,mn0000352999
mn0000014651,mn0000686897
mn0000014651,mn0000286115
mn0000014651,mn0000868456
mn0000014651,mn0000136640
mn0000211483,mn0000152312
mn0000211483,mn0000585092
mn0000211483,mn0000113480
mn0000211483,mn0000103600
mn0000211483,mn0000777054
mn0000211483,mn0000390239
mn0000211483,mn0000896225
mn0000211483,mn0000745316
mn0000117844,mn0000580058
mn0000117844,mn0000605375
mn0000117844,mn0000076561
mn0000117844,mn0000522768
mn0000117844,mn0001028746
mn0000117844,mn0000119058
mn0000117844,mn0000034249
mn0000117844,mn0000092507
mn0000117844,mn0000510805
mn0000117844,mn0000015318
mn0000117844,mn0000219428
mn0000790833,mn0000096379
mn0000790833,mn0000147193
mn0000790833,mn0000210991
mn0000790833,mn0000160690
mn0000790833,mn0000317865
mn0000790833,mn0000031380
mn0000790833,mn0000032301
mn0000790833,mn0000008828
mn0000790833,mn0000498987
mn0000369270,mn0000949259
mn0000369270,mn0000135378
mn0000369270,mn0000257307
mn0000369270,mn0000676415
