from_id,to_id
mn0000790797,mn0000754032
mn0000790797,mn0000137390
mn0000790797,mn0000796439
mn0000790797,mn0000953873
mn0000790797,mn0000903009
mn0000790797,mn0000139026
mn0000177957,mn0000071514
mn0002090481,mn0000332257
mn0002090481,mn0000113753
mn0002090481,mn0000927555
mn0002090481,mn0000231342
mn0002090481,mn0000232869
mn0000039656,mn0000776363
mn0000039656,mn0000208404
mn0000039656,mn0000287604
mn0000039656,mn0000484396
mn0000039656,mn0000044290
mn0000039656,mn0000259529
mn0000039656,mn0000792175
mn0000039656,mn0000490416
mn0000947816,mn0000194277
mn0000947816,mn0000160094
mn0000947816,mn0000254527
mn0000947816,mn0000380704
mn0000947816,mn0000005384
mn0000947816,mn0000033680
mn0000947816,mn0000051910
mn0000951923,mn0000929862
mn0000951923,mn0000129775
mn0000530996,mn0000354105
mn0000530996,mn0000139026
mn0000955379,mn0000075264
mn0000955379,mn0000771438
mn0000955379,mn0000139026
mn0000955379,mn0000422947
mn0000955379,mn0000840402
mn0000955379,mn0000590479
mn0000955379,mn0000284546
mn0000955379,mn0000749970
mn0000955379,mn0000639005
mn0000955379,mn0000747445
mn0000571610,mn0000011707
mn0000196021,mn0000058372
mn0000196021,mn0000597094
mn0000196021,mn0000325459
mn0000196021,mn0000423267
mn0000196021,mn0000084053
mn0000196021,mn0000899530
mn0000196021,mn0000051992
mn0000196021,mn0000093566
mn0000196021,mn0000029791
mn0000196021,mn0000308645
mn0000196021,mn0000080720
mn0000196021,mn0000078886
mn0000813019,mn0000744364
mn0000813019,mn0000552843
mn0000813019,mn0000328288
mn0000813019,mn0000848913
mn0000813019,mn0000131650
mn0000813019,mn0000019701
mn0000813019,mn0000570825
mn0000813019,mn0000183867
mn0000813019,mn0000223054
mn0000813019,mn0000759643
mn0000813019,mn0000840402
mn0000828055,mn0000594648
mn0000828055,mn0000949619
mn0000828055,mn0000088122
mn0000828055,mn0000223701
mn0000828055,mn0000035076
mn0000513770,mn0001319058
mn0000513770,mn0000493848
mn0000513770,mn0000943649
mn0000865306,mn0000105422
mn0000865306,mn0000741177
mn0000865306,mn0000453041
mn0000741692,mn0000660507
mn0000941802,mn0000664771
mn0000941802,mn0000266255
mn0000941802,mn0000290812
mn0000941802,mn0000307025
mn0000941802,mn0000595101
mn0000618713,mn0000085806
mn0000618713,mn0000831381
mn0000618713,mn0000203008
mn0000254215,mn0000987491
mn0000254215,mn0000051992
mn0000254215,mn0000422405
mn0000254215,mn0000379125
mn0000254215,mn0000194703
mn0000254215,mn0000011810
mn0000254215,mn0000066915
mn0000254215,mn0000194036
mn0000254215,mn0000549797
mn0000254215,mn0000754032
mn0000254215,mn0000631774
mn0000254215,mn0000399895
mn0000254215,mn0000894465
mn0000254215,mn0000200791
mn0000254215,mn0000577531
mn0000526407,mn0000234518
mn0000884122,mn0000850693
mn0000884122,mn0000859509
mn0000884122,mn0000808944
mn0000951375,mn0000379125
mn0000951375,mn0000066915
mn0000951375,mn0000799053
mn0000951375,mn0000232564
mn0000951375,mn0000287350
mn0000951375,mn0000336783
mn0000951375,mn0000357406
mn0000951375,mn0000039258
mn0000951375,mn0000451296
mn0000951375,mn0000838599
mn0000951375,mn0000480830
mn0000242545,mn0000107139
mn0000242545,mn0000121318
mn0000242545,mn0000143749
mn0000242545,mn0000153933
mn0000242545,mn0000113480
mn0000242545,mn0000231997
mn0000242545,mn0000896225
mn0000242545,mn0000029884
mn0000242545,mn0000745316
mn0000242545,mn0000007305
mn0000242545,mn0000988440
mn0000242545,mn0000354105
mn0000242545,mn0000339577
mn0000242545,mn0000883318
mn0000242545,mn0000203008
mn0000242545,mn0000033161
mn0000242545,mn0000420539
mn0000013511,mn0000532957
mn0000013511,mn0000304518
mn0000193802,mn0000242966
mn0000193802,mn0000259529
mn0000221165,mn0000022065
mn0000221165,mn0000088100
mn0000836998,mn0000191063
mn0000836998,mn0000193342
mn0000836998,mn0000928351
mn0000836998,mn0000315403
mn0001002428,mn0000481354
mn0001002428,mn0000807949
mn0001002428,mn0000334193
mn0000649435,mn0000149044
mn0000649435,mn0000182360
mn0000649435,mn0000243474
mn0000649435,mn0000208076
mn0000649435,mn0000316834
mn0000649435,mn0000467203
mn0000649435,mn0000414251
mn0000649435,mn0000821571
mn0000649435,mn0000622805
mn0000649435,mn0000020278
mn0000649435,mn0000892771
mn0000276917,mn0000162677
mn0000276917,mn0000792175
mn0000276917,mn0000234518
mn0000276917,mn0000423829
mn0000797023,mn0000988638
mn0000797023,mn0000139026
mn0000797023,mn0000170369
mn0000797023,mn0000690254
mn0001058761,mn0000105030
mn0001058761,mn0000285232
mn0001058761,mn0000203008
mn0000241263,mn0000011810
mn0000241263,mn0000811622
mn0000241263,mn0000397880
mn0000241263,mn0000336783
mn0000241263,mn0000868306
mn0000241263,mn0000325459
mn0000241263,mn0000595101
mn0000033560,mn0000531986
mn0000033560,mn0000005882
mn0000033560,mn0000418955
mn0000033560,mn0000520975
mn0000082149,mn0000607448
mn0000082149,mn0000182360
mn0000082149,mn0000208076
mn0000082149,mn0000316834
mn0000082149,mn0000821571
mn0000082149,mn0000622805
mn0000387352,mn0000169202
mn0000387352,mn0000246022
mn0001445701,mn0000262255
mn0001445701,mn0000314505
mn0001747853,mn0000625736
mn0001747853,mn0000937003
mn0001747853,mn0000037794
mn0001747853,mn0000171693
mn0000335178,mn0000050434
mn0000335178,mn0000116388
mn0000335178,mn0000389137
mn0000335178,mn0000358408
mn0000335178,mn0000820545
mn0000771419,mn0000354105
mn0000771419,mn0000858827
mn0000771419,mn0000203008
mn0000771419,mn0000754032
mn0000771419,mn0000139026
mn0000771419,mn0000446509
mn0000771419,mn0000771438
mn0000771419,mn0000944933
mn0000771419,mn0000503913
mn0000771419,mn0000033161
mn0000771419,mn0000413524
mn0000771419,mn0000590479
mn0000771419,mn0000219203
mn0000771419,mn0000685647
mn0002008147,mn0000270491
mn0000313284,mn0000120521
mn0000313284,mn0000038490
mn0000313284,mn0000194703
mn0000313284,mn0000894465
mn0000313284,mn0000066915
mn0000313284,mn0000754032
mn0000313284,mn0000988638
mn0000313284,mn0000176936
mn0000313284,mn0000988440
mn0000313284,mn0000745964
mn0000007008,mn0000446509
mn0000007008,mn0000246611
mn0000120254,mn0000086065
mn0000120254,mn0001052511
mn0000120254,mn0000802928
mn0000108489,mn0000614339
mn0000108489,mn0000988638
mn0000108489,mn0000175553
mn0000108489,mn0000484396
mn0000108489,mn0000309458
mn0000108489,mn0000418740
mn0000108489,mn0000754375
mn0000108489,mn0000840402
mn0000103600,mn0000928942
mn0000103600,mn0000738182
mn0000103600,mn0000951384
mn0000103600,mn0000139804
mn0000103600,mn0000226380
mn0000103600,mn0000039656
mn0000103600,mn0000211483
mn0000103600,mn0000798326
mn0000103600,mn0000957296
mn0000103600,mn0000113480
mn0000103600,mn0000423829
mn0000103600,mn0000745316
mn0000183167,mn0000066915
mn0000753237,mn0000490549
mn0000753237,mn0000788569
mn0000753237,mn0000147635
mn0000753237,mn0000352999
mn0000753237,mn0000286115
mn0000753237,mn0000214162
mn0000096613,mn0000066915
mn0000096613,mn0000130689
mn0000096613,mn0000394806
mn0000096613,mn0000016142
mn0000096613,mn0000038490
mn0000096613,mn0000491996
mn0000096613,mn0000815039
mn0000096613,mn0000962064
mn0000096613,mn0000424019
mn0000096613,mn0000753094
mn0000096613,mn0000894465
mn0000096613,mn0000805298
mn0000096613,mn0000176936
mn0000096613,mn0000177060
mn0000096613,mn0000812568
mn0000096613,mn0000888730
mn0000096613,mn0000832288
mn0000096613,mn0000806877
mn0000636511,mn0000573241
mn0000636511,mn0000859509
mn0000636511,mn0000175992
mn0000114272,mn0000062583
mn0000114272,mn0000336783
mn0000114272,mn0000478426
mn0000114272,mn0000754032
mn0000114272,mn0000899530
mn0000114272,mn0000840402
mn0000794301,mn0000359359
mn0000794301,mn0000090018
mn0000794301,mn0000685647
mn0000794301,mn0000138112
mn0000794301,mn0000095577
mn0000794301,mn0000777156
mn0000794301,mn0000303125
mn0000794301,mn0000856785
mn0000794301,mn0000358408
mn0000995268,mn0001490407
mn0000995268,mn0000115813
mn0000995268,mn0000748994
mn0000995268,mn0000025335
mn0000995268,mn0000725333
mn0000490549,mn0000934069
mn0000490549,mn0000538677
mn0000490549,mn0000315336
mn0000490549,mn0000345734
mn0000490549,mn0000159214
mn0000490549,mn0000159699
mn0000490549,mn0000664378
mn0000490549,mn0000127451
mn0000490549,mn0000069153
mn0000490549,mn0000270491
mn0000490549,mn0000071209
mn0000490549,mn0000804289
mn0000490549,mn0000754032
mn0000754032,mn0000538677
mn0000754032,mn0000120521
mn0000754032,mn0000137494
mn0000754032,mn0000824022
mn0000754032,mn0000852007
mn0000754032,mn0000046699
mn0000754032,mn0000766893
mn0000754032,mn0000931202
mn0000754032,mn0000793988
mn0000754032,mn0000821571
mn0000754032,mn0000066915
mn0000754032,mn0000418981
mn0000754032,mn0000269972
mn0000754032,mn0000941579
mn0000754032,mn0000332141
mn0000754032,mn0000239961
mn0000201760,mn0000136220
mn0000201760,mn0000248392
mn0000201760,mn0000082639
mn0000201760,mn0000790227
mn0000201760,mn0000137494
mn0000201760,mn0000738855
mn0000201760,mn0000234518
mn0000201760,mn0000120521
mn0000787757,mn0000180263
mn0000787757,mn0000182598
mn0000787757,mn0000866786
mn0000787757,mn0000894465
mn0000787757,mn0000562304
mn0000787757,mn0000840402
mn0000787757,mn0000192382
mn0000787757,mn0000213165
mn0000787757,mn0000289177
mn0000787757,mn0000791247
mn0000787757,mn0000046120
mn0000787757,mn0000126998
mn0000787757,mn0000773642
mn0000787757,mn0000500664
mn0000787757,mn0000573870
mn0000100854,mn0000225389
mn0000100854,mn0000089675
mn0000100854,mn0000251494
mn0000100854,mn0000082831
mn0000100854,mn0000748773
mn0000100854,mn0000060726
mn0000100854,mn0000127044
mn0000100854,mn0000770629
mn0000100854,mn0000234518
mn0000918400,mn0000609992
mn0000918400,mn0000572263
mn0000918400,mn0000617196
mn0000918400,mn0000113480
mn0000918400,mn0000129775
mn0000918400,mn0000536122
mn0000918400,mn0000840402
mn0000918400,mn0000055939
mn0000918400,mn0000092942
mn0000918400,mn0000172612
mn0000918400,mn0000117990
mn0000918400,mn0000672910
mn0000105308,mn0000933772
mn0000105308,mn0000100196
mn0000105308,mn0000121234
mn0000105308,mn0000483623
mn0000105308,mn0000389137
mn0000142208,mn0000208076
mn0000142208,mn0000467203
mn0000142208,mn0000070534
mn0000142208,mn0000639005
mn0000142208,mn0000322864
mn0000142208,mn0000295415
mn0000142208,mn0000287860
mn0000331224,mn0000790814
mn0000331224,mn0000354105
mn0000331224,mn0000140499
mn0000220650,mn0000183867
mn0000220650,mn0000763506
mn0000220650,mn0000795288
mn0000563121,mn0000130173
mn0000563121,mn0000056358
mn0000070773,mn0000631774
mn0000178840,mn0000754032
mn0000178840,mn0000404434
mn0000118544,mn0000064569
mn0000118544,mn0000082831
mn0000118544,mn0000894335
mn0000118544,mn0000760752
mn0000118544,mn0000403120
mn0000517796,mn0000538677
mn0000517796,mn0000852007
mn0000517796,mn0000754032
mn0000025243,mn0000894239
mn0000025243,mn0000490004
mn0000025243,mn0000620495
mn0000025243,mn0000489999
mn0000025243,mn0000498691
mn0000081537,mn0000043714
mn0000081537,mn0000029884
mn0000081537,mn0000754032
mn0000081537,mn0000531986
mn0000597570,mn0000930204
mn0000740551,mn0000137474
mn0000740551,mn0000642542
mn0000740551,mn0000747445
mn0000927736,mn0000066915
mn0000927736,mn0000577531
mn0000927736,mn0000536754
mn0000927736,mn0000112540
mn0000927736,mn0000549797
mn0000927736,mn0000816890
mn0000927736,mn0000266160
mn0000927736,mn0000051910
mn0000927736,mn0000586689
mn0000005441,mn0000771438
mn0000005441,mn0000163386
mn0000005441,mn0000022124
mn0000005441,mn0000446509
mn0000005441,mn0000091650
mn0000005441,mn0000957085
mn0000005441,mn0000192382
mn0000005441,mn0000246611
mn0000005441,mn0000084209
mn0000005441,mn0000406294
mn0000005441,mn0000749970
mn0000005441,mn0000260206
mn0000005441,mn0000315403
mn0000661827,mn0000166058
mn0000564239,mn0000066915
mn0000564239,mn0000754032
mn0000564239,mn0000631774
mn0000564239,mn0000087985
mn0000564239,mn0000898828
mn0000489209,mn0000051992
mn0000489209,mn0000939567
mn0000489209,mn0000754032
mn0000489209,mn0000631774
mn0000489209,mn0000100160
mn0000489209,mn0000105845
mn0000489209,mn0000596126
mn0000489209,mn0000624504
mn0000489209,mn0000087985
mn0000489209,mn0000052900
mn0000489209,mn0000483587
mn0000489209,mn0000416245
mn0000489209,mn0000577627
mn0000937178,mn0000834108
mn0000232435,mn0000066915
mn0000232435,mn0000638270
mn0000232435,mn0000058549
mn0000232435,mn0000333634
mn0000232435,mn0000083554
mn0000232435,mn0000154533
mn0000232435,mn0000180503
mn0000232435,mn0000812046
mn0000232435,mn0000229348
mn0000232435,mn0000393768
mn0000232435,mn0000394806
mn0000232435,mn0000754032
mn0000988455,mn0000120521
mn0000037893,mn0000096379
mn0000139093,mn0000493848
mn0000139093,mn0000617196
mn0000139093,mn0000230593
mn0000125851,mn0000325459
mn0000125851,mn0000026432
mn0000125851,mn0000531986
mn0000125851,mn0000754032
mn0000125851,mn0000631774
mn0000477613,mn0000145128
mn0000477613,mn0000139026
mn0000477613,mn0000137390
mn0000477613,mn0000114342
mn0000477613,mn0000346336
mn0000477613,mn0000154998
mn0000477613,mn0000114708
mn0000477613,mn0000175530
mn0000477613,mn0000183858
mn0000477613,mn0000081493
mn0000477613,mn0000884269
mn0000477613,mn0000748222
mn0000477613,mn0000044906
mn0000477613,mn0000012809
mn0000107294,mn0000149044
mn0000107294,mn0000107139
mn0000107294,mn0000193847
mn0000107294,mn0000116388
mn0000107294,mn0000358408
mn0000107294,mn0000754375
mn0000107294,mn0000564631
mn0000520361,mn0000182598
mn0000520361,mn0000428717
mn0000122962,mn0000091650
mn0000656541,mn0000842802
mn0000656541,mn0000219203
mn0000656541,mn0000775877
mn0000656541,mn0000285232
mn0000656541,mn0000137390
mn0000656541,mn0000754032
mn0000214546,mn0000784527
mn0000214546,mn0000201760
mn0000214546,mn0000286483
mn0000214546,mn0000175553
mn0000214546,mn0000223701
mn0000214546,mn0000124784
mn0000214546,mn0000792583
mn0000214546,mn0000039656
mn0000214546,mn0000790227
mn0000996706,mn0000182900
mn0000996706,mn0000922728
mn0000996706,mn0000044764
mn0000996706,mn0000492331
mn0000773633,mn0000254215
mn0000773633,mn0000153565
mn0000773633,mn0000058549
mn0000773633,mn0000545726
mn0000773633,mn0000480086
mn0000773633,mn0000752314
mn0000773633,mn0000840523
mn0000773633,mn0000480830
mn0000793623,mn0000617196
mn0000793623,mn0000639397
mn0000793623,mn0000763506
mn0000793623,mn0000215584
mn0000793623,mn0000488378
mn0000793623,mn0000238440
mn0000793623,mn0000292915
mn0000793623,mn0000840402
mn0000793623,mn0000932858
mn0000617568,mn0000931202
mn0000617568,mn0000805298
mn0000617568,mn0000108826
mn0000617568,mn0000333175
mn0000617568,mn0000817000
mn0000894847,mn0000927555
mn0000894847,mn0000043499
mn0000894847,mn0000577235
mn0000894847,mn0001199135
mn0000894847,mn0000477875
mn0000894847,mn0000569685
mn0000868628,mn0000059292
mn0000868628,mn0000769486
mn0000868628,mn0000957340
mn0000868628,mn0000103324
mn0000868628,mn0000673208
mn0000868628,mn0000928351
mn0000518937,mn0000092226
mn0000518937,mn0000762652
mn0000518937,mn0000772127
mn0000518937,mn0000334770
mn0000518937,mn0000746984
mn0000518937,mn0000923432
mn0000492275,mn0000531986
mn0000492275,mn0000866786
mn0000492275,mn0000536275
mn0000492275,mn0000005882
mn0000492275,mn0000033560
mn0000492275,mn0000120521
mn0000492275,mn0000058372
mn0000492275,mn0000673517
mn0000492275,mn0000596126
mn0000492275,mn0000749734
mn0000492275,mn0000022928
mn0000492275,mn0000894465
mn0000492275,mn0000840402
mn0000492275,mn0000577627
mn0000753098,mn0000531986
mn0000753098,mn0000139741
mn0000753098,mn0000005882
mn0000242649,mn0000781837
mn0000242649,mn0000652255
mn0000242649,mn0000828349
mn0000242649,mn0000497132
mn0000242649,mn0000932858
mn0000028748,mn0000050434
mn0000028748,mn0000389137
mn0000159274,mn0000489316
mn0000632989,mn0000485191
mn0000581713,mn0000078044
mn0000581713,mn0000064509
mn0000581713,mn0000607448
mn0000581713,mn0000316834
mn0000581713,mn0000622805
mn0000581713,mn0000517074
mn0000581713,mn0000144458
mn0000581713,mn0000182360
mn0000581713,mn0000148305
mn0000581713,mn0000649435
mn0000581713,mn0000322733
mn0000581713,mn0000233228
mn0000581713,mn0000020278
mn0000650542,mn0000660053
mn0000650542,mn0000752314
mn0000650542,mn0000754032
mn0000650542,mn0000065590
mn0000650542,mn0000919603
mn0000650542,mn0000467444
mn0000896225,mn0000061938
mn0000896225,mn0000772733
mn0000896225,mn0000988638
mn0000896225,mn0000131627
mn0000896225,mn0000144458
mn0000896225,mn0000193231
mn0000896225,mn0000076055
mn0000896225,mn0000120487
mn0000896225,mn0000423829
mn0000896225,mn0000848913
mn0000896225,mn0000307025
mn0000896225,mn0000755312
mn0000896225,mn0000033161
mn0000896225,mn0000562304
mn0000896225,mn0000615119
mn0000896225,mn0000672910
mn0000896225,mn0000211483
mn0001569085,mn0000239921
mn0001569085,mn0000043548
mn0001569085,mn0000289067
mn0000868306,mn0000071209
mn0000868306,mn0000595101
mn0000868306,mn0000505532
mn0000868306,mn0000066915
mn0000868306,mn0000847735
mn0000868306,mn0000114342
mn0000753868,mn0000790814
mn0000753868,mn0000030431
mn0000753868,mn0000617196
mn0000753868,mn0000140499
mn0000753868,mn0000139026
mn0000753868,mn0000169099
mn0000753868,mn0000937003
mn0000753868,mn0000334193
mn0000753868,mn0000212131
mn0000753868,mn0000238440
mn0000753868,mn0000137390
mn0000753868,mn0000919525
mn0000753868,mn0000219203
mn0000007305,mn0000113480
mn0000958087,mn0000868616
mn0000958087,mn0000307102
mn0000958087,mn0000446509
mn0000958087,mn0000500781
mn0000958087,mn0000059537
mn0000958087,mn0000079960
mn0000818595,mn0000843212
mn0000569685,mn0000108826
mn0000569685,mn0000974145
mn0000569685,mn0000147200
mn0000569685,mn0000118544
mn0000569685,mn0000894335
mn0000569685,mn0000507836
mn0000242966,mn0000505770
mn0000242966,mn0000640675
mn0000338179,mn0000031263
mn0000060122,mn0000051992
mn0000060122,mn0000754032
mn0000060122,mn0000631774
mn0000060122,mn0000100160
mn0000254507,mn0000781732
mn0000254507,mn0000988471
mn0000254507,mn0000081017
mn0000254507,mn0000747734
mn0000254507,mn0000042234
mn0000114708,mn0000061938
mn0000114708,mn0000949619
mn0000114708,mn0000045077
mn0000114708,mn0000024568
mn0000114708,mn0000099561
mn0000114708,mn0000926604
mn0000577627,mn0000120521
mn0000577627,mn0000754032
mn0000577627,mn0000100160
mn0000577627,mn0000894465
mn0000577627,mn0000240311
mn0000577627,mn0000793988
mn0000577627,mn0000239961
mn0000577627,mn0000414251
mn0000577627,mn0000108826
mn0000577627,mn0000076881
mn0000577627,mn0000927627
mn0000577627,mn0000028166
mn0000285072,mn0000101164
mn0000285072,mn0000184031
mn0000671785,mn0000343930
mn0001432254,mn0000873886
mn0000610706,mn0000043714
mn0000610706,mn0000754032
mn0000610706,mn0000642542
mn0000610706,mn0000667794
mn0000610706,mn0000379125
mn0000610706,mn0000038936
mn0000610706,mn0000753963
mn0000610706,mn0000631774
mn0000610706,mn0000087985
mn0000610706,mn0000052900
mn0000930204,mn0000502163
mn0000930204,mn0000617196
mn0000930204,mn0000198923
mn0000930204,mn0000957296
mn0000930204,mn0000183867
mn0000930204,mn0000423829
mn0000930204,mn0000873886
mn0000651257,mn0000055456
mn0000651257,mn0000772127
mn0000651257,mn0000096780
mn0000651257,mn0000138112
mn0000651257,mn0000296750
mn0000651257,mn0000483623
mn0000651257,mn0000959876
mn0000844950,mn0000191429
mn0000844950,mn0000003829
mn0000103484,mn0000133969
mn0000103484,mn0000069153
mn0000103484,mn0000270491
mn0000103484,mn0000855356
mn0000103484,mn0000137474
mn0000103484,mn0000379125
mn0000103484,mn0000325459
mn0000103484,mn0000066915
mn0000103484,mn0000579909
mn0000103484,mn0000130689
mn0000103484,mn0000492331
mn0000896965,mn0000302765
mn0000868982,mn0000751604
mn0000829172,mn0000362658
mn0000130958,mn0000130028
mn0000853599,mn0000220403
mn0000853599,mn0000326209
mn0000853599,mn0000754032
mn0000756291,mn0000824022
mn0000756291,mn0000927555
mn0000756291,mn0000054707
mn0000756291,mn0000079016
mn0000756291,mn0000774807
mn0000756291,mn0000594665
mn0000756291,mn0000184502
mn0000756291,mn0000221894
mn0000756291,mn0000204901
mn0000756291,mn0000033161
mn0000115301,mn0000270491
mn0000115301,mn0000000335
mn0000558594,mn0000758520
mn0000558594,mn0000091650
mn0000558594,mn0000639053
mn0000558594,mn0000182598
mn0000558594,mn0000044906
mn0000558594,mn0000562304
mn0000103324,mn0000315403
mn0000103324,mn0000022124
mn0000103324,mn0000151787
mn0000103324,mn0000771438
mn0000103324,mn0000246611
mn0000103324,mn0000446509
mn0000103324,mn0000203008
mn0000599389,mn0000354105
mn0000615489,mn0000492331
mn0000042798,mn0000746068
mn0000099615,mn0000784617
mn0000615826,mn0000384675
mn0000615826,mn0000927555
mn0000615826,mn0000805298
mn0000615826,mn0000329468
mn0000615826,mn0000501436
mn0000615826,mn0000204901
mn0000615826,mn0000017882
mn0000615826,mn0000597309
mn0000120241,mn0000044290
mn0000120241,mn0000208404
mn0000120241,mn0000776363
mn0000120241,mn0000259529
mn0000260361,mn0000081083
mn0000260361,mn0000120521
mn0000260361,mn0000136220
mn0000260361,mn0000186734
mn0000260361,mn0000334644
mn0000300534,mn0000003829
mn0000300534,mn0000060726
mn0000300534,mn0000081194
mn0000300534,mn0000343396
mn0000108331,mn0000200775
mn0000756340,mn0000781932
mn0000669303,mn0000139026
mn0000669303,mn0000541125
mn0000669303,mn0000754032
mn0000669303,mn0000631774
mn0000669303,mn0000894465
mn0000063180,mn0000378288
mn0000063180,mn0000264430
mn0000017940,mn0000404434
mn0000927555,mn0000079016
mn0000927555,mn0000108117
mn0000927555,mn0000260038
mn0000927555,mn0000806877
mn0000927555,mn0000204901
mn0000927555,mn0000066228
mn0000927555,mn0000013511
mn0000927555,mn0000686873
mn0000927555,mn0000012802
mn0000927555,mn0000054707
mn0000927555,mn0000184502
mn0000927555,mn0000271029
mn0000927555,mn0000817000
mn0000927555,mn0000778344
mn0000927555,mn0000188279
mn0000927555,mn0000317093
mn0000830063,mn0000175553
mn0000830063,mn0000248392
mn0000492592,mn0000654543
mn0000492592,mn0001280807
mn0000492592,mn0000166658
mn0000492592,mn0000852688
mn0000492592,mn0000580503
mn0000815149,mn0000607448
mn0000815149,mn0000071514
mn0000815149,mn0000816890
mn0000815149,mn0000328014
mn0000815149,mn0000776562
mn0000952834,mn0000075394
mn0000952834,mn0000197921
mn0000252172,mn0000150808
mn0000317865,mn0000237205
mn0000317865,mn0000262255
mn0000317865,mn0000160690
mn0000317865,mn0000208774
mn0000317865,mn0000004852
mn0000317865,mn0000813731
mn0000317865,mn0000008828
mn0000317865,mn0000031380
mn0000317865,mn0000290590
mn0000317865,mn0000086826
mn0000317865,mn0000467203
mn0000317865,mn0000294891
mn0000090079,mn0000099753
mn0000090079,mn0000234325
mn0000090079,mn0000814606
mn0000090079,mn0000788569
mn0000090079,mn0000132449
mn0000090079,mn0000837946
mn0000090079,mn0000286115
mn0000090079,mn0000214162
mn0000184814,mn0000143951
mn0000184814,mn0000098189
mn0000184814,mn0000549797
mn0000184814,mn0000380704
mn0000184814,mn0000033680
mn0000184814,mn0000200775
mn0000184814,mn0000650525
mn0000184814,mn0000198901
mn0000184814,mn0000903609
mn0000184814,mn0000190946
mn0000676415,mn0000135378
mn0000676415,mn0000015122
mn0000676415,mn0000369270
mn0000676415,mn0000137494
mn0000676415,mn0000772526
mn0000676415,mn0000303050
mn0000509367,mn0000315336
mn0000032771,mn0000931086
mn0000756380,mn0000894465
mn0000756380,mn0000754032
mn0000756380,mn0000100160
mn0000756380,mn0000577627
mn0000245102,mn0000931086
mn0000245102,mn0000758208
mn0000245102,mn0000803009
mn0000245102,mn0000121590
mn0000245102,mn0000294923
mn0000245102,mn0000071209
mn0000245102,mn0000806990
mn0000245102,mn0000674161
mn0000245102,mn0000840402
mn0000245102,mn0000099104
mn0000694273,mn0000771438
mn0000694273,mn0000782563
mn0000694273,mn0000246611
mn0000694273,mn0000139026
mn0000694273,mn0000170369
mn0000694273,mn0000749970
mn0000694273,mn0000745964
mn0000178889,mn0000425105
mn0000178889,mn0000075825
mn0000178889,mn0000118544
mn0000275715,mn0000066915
mn0000275715,mn0000266160
mn0000275715,mn0000333634
mn0000275715,mn0000325459
mn0000275715,mn0000899530
mn0000275715,mn0000577531
mn0002115719,mn0000162961
mn0002115719,mn0000056358
mn0000885897,mn0000753485
mn0000885897,mn0000099561
mn0000885897,mn0000099104
mn0000312540,mn0000575012
mn0000312540,mn0000068155
mn0000312540,mn0000138332
mn0000312540,mn0000491220
mn0000123606,mn0000842802
mn0002092769,mn0000918400
mn0002092769,mn0000635413
mn0002092769,mn0000193231
mn0002092769,mn0000000335
mn0002092769,mn0000315118
mn0002092769,mn0000325459
mn0002092769,mn0000925528
mn0000847756,mn0000622805
mn0000513923,mn0000672011
mn0000513923,mn0000354105
mn0000513923,mn0000175553
mn0000513923,mn0000346336
mn0000513923,mn0000924232
mn0000513923,mn0000840402
mn0000292948,mn0000170815
mn0000292948,mn0000196969
mn0000292948,mn0000282766
mn0000292948,mn0000744796
mn0000292948,mn0000066915
mn0000292948,mn0000169202
mn0000292948,mn0000987491
mn0000292948,mn0000543867
mn0000292948,mn0000351935
mn0000292948,mn0000837215
mn0000292948,mn0000359016
mn0000292948,mn0000631774
mn0000292948,mn0000595101
mn0000292948,mn0000577531
mn0001942964,mn0000937003
mn0001942964,mn0000044906
mn0001942964,mn0000137390
mn0000140734,mn0000020812
mn0000839847,mn0000038936
mn0000671128,mn0000096379
mn0000671128,mn0000187478
mn0000671128,mn0000136871
mn0000065882,mn0000127369
mn0000065882,mn0000505770
mn0000065882,mn0000267354
mn0000065882,mn0000245760
mn0000065882,mn0000489316
mn0000065882,mn0000378624
mn0000065882,mn0000334770
mn0000496487,mn0000531986
mn0000496487,mn0000418740
mn0000496487,mn0000005882
mn0000496487,mn0000852855
mn0000496487,mn0000798662
mn0000898543,mn0000240081
mn0000898543,mn0000418981
mn0000776994,mn0000120521
mn0000776994,mn0000019339
mn0000776994,mn0000894465
mn0000776994,mn0000611102
mn0000776994,mn0000946137
mn0000776994,mn0000176936
mn0000776994,mn0000076881
mn0000776994,mn0000815039
mn0000776994,mn0000238495
mn0000776994,mn0000414251
mn0000776994,mn0000894956
mn0000776994,mn0000475209
mn0000776994,mn0000959770
mn0000776994,mn0000677781
mn0000229068,mn0000927555
mn0000479632,mn0000492331
mn0000479632,mn0000349157
mn0000479632,mn0000509223
mn0000479632,mn0000748222
mn0000479632,mn0000492275
mn0000479632,mn0000498691
mn0000399190,mn0000803544
mn0000399190,mn0000561105
mn0000399190,mn0000668265
mn0000399190,mn0000885375
mn0000399190,mn0000491174
mn0000399190,mn0000932471
mn0000399190,mn0000045560
mn0000399190,mn0000160870
mn0000399190,mn0000446509
mn0000399190,mn0000005441
mn0000399190,mn0000346336
mn0000399190,mn0000741746
mn0000399190,mn0000001098
mn0000840523,mn0000555654
mn0000840523,mn0000325459
mn0000840523,mn0000089732
mn0000840523,mn0000639053
mn0000840523,mn0000266255
mn0000840523,mn0000339577
mn0000840523,mn0000840402
mn0000840523,mn0000640269
mn0000840523,mn0000490004
mn0000840523,mn0000754032
mn0000840523,mn0000762177
