artist_am-id,track_mb-id
mn0000547620,e7314634-b987-43cb-89d1-462caa43ef82
mn0000595585,73fb2685-af2c-4cc5-8e75-746f7e718165
mn0000499890,a2c5aab3-8f96-41ad-ba2d-8a71c49a6554
mn0001778814,6e4d5b2d-9c30-48aa-baf1-23ef560c8d21
mn0000722711,153befc3-7027-4739-839e-981606b98861
mn0000328058,f059cdcb-df00-4ca7-bf4d-88432de91439
mn0000621508,671954dc-7d13-43ea-9bf2-f2bf262bfb50
mn0002508598,5bb8e7d7-d684-4a86-93e9-7a1f0f19949f
mn0000921002,a3e89b62-c54d-4ef4-8156-1d9f09363ab6
mn0000128787,7f7c0204-6afb-4602-b5a1-2de0d56dad02
mn0000940552,c593031c-0512-42e6-8648-cd0eecc828f9
mn0001531822,5e855c1e-3394-4974-95a7-5bbf2a5657aa
mn0000665908,14d8dba2-f733-4343-a7fd-f8862bbcf74d
mn0000631970,447f4cd9-576d-4cb6-b440-847749166e3d
mn0000059850,a186bd72-925a-49fe-bde6-710da1ae9d96
mn0001558507,6ca607d3-f78d-4fa2-8b77-e46b4a991495
mn0000072927,74d966cd-ea9e-409c-8a6d-52be0b91fa93
mn0000136142,8d78fed2-d846-449f-bf40-00d78f502d3d
mn0000037794,88b4c3d8-ecfe-4963-93fc-ce426705c6df
mn0001001140,d408ddb6-545f-48fa-8af7-f88459ea73cb
mn0000582062,981b5d42-6374-47a1-976f-63cc1908532e
mn0001573001,98e6710d-6318-4103-9c26-dab753c4f8ce
mn0000011781,a197a2d4-f58c-4da8-97a6-f9aa2dcd80f8
mn0000254083,ffd49bb5-213c-4c64-a7c7-eb207071dca1
mn0000097404,279a260e-c9d0-41ae-9877-0e28ebca8217
mn0000790988,e7000b6b-f371-4049-9441-a68295599728
mn0000669816,5db3648e-3096-41dd-baa9-6ba7bc685c1c
mn0000127949,44232534-98a2-49a1-83cc-f98830d4791d
mn0000072028,9d822b99-4743-47f2-ae49-461cc02f50dc
mn0000206407,5c15b51b-213e-43c3-9736-0e0518ef7c60
mn0000465985,2641a573-d013-4587-8316-b13e692bbe86
mn0002087925,e4bd28db-42f1-498a-82bb-ed9560e55cd0
mn0000097072,65003d77-c1a9-469a-a6b7-bd8b5308338b
mn0000050845,fb82a72f-c7c9-4fc1-8676-4610d55257b7
mn0000856481,61d6bb65-f4ef-4fe9-852c-a8c29b12fedb
mn0002105142,5806f97d-4b75-46d6-9fb3-a137033572d8
mn0000057797,fe5596ee-ffda-4409-8172-5616fe6c8d56
mn0000737747,f9c7efe7-f362-4341-b472-e74ee4cab65f
mn0000016281,1555f27a-6b44-4978-b53e-e8cfec7f936d
mn0000161572,3e761327-19da-4303-89b0-0dd4e6a3c363
mn0000584923,7c91fc14-df41-4a95-a3a2-b43190ef3f40
mn0000586878,1a8fcfa4-c1ad-45af-b408-1758678cb24b
mn0000403188,b586a402-f8d6-483d-b153-f2e164eaa828
mn0000808451,c58dcb50-2527-486b-b051-fa842e0296bb
mn0000291909,436ffba5-18d3-44be-afe8-4fbe54606490
mn0001943020,7b728528-cefa-4ef2-9d24-6e117a79a604
mn0002366358,9152a9d1-5caf-4e42-8ff8-73183310661a
mn0000781399,0a0df0b4-eb17-4941-8b51-f4f945cca646
mn0000309328,adabeba4-ee76-4d20-a78a-db9654c26a1e
mn0000288469,1db34b4f-770a-47a3-bd29-e8c401619104
mn0000861687,582a2a96-25da-46f0-a916-7ffb0fb7b81e
mn0000631667,1e38ab64-6e66-4472-9f7d-e357850dad1f
mn0000078576,ae1c18e0-7f84-4164-a187-f1e0771bc559
mn0000838236,9ff12d6d-804e-4c43-a879-250011876b13
mn0000193720,56a78a82-7071-45fa-8627-b3dc979b72fa
mn0000522403,6843fc50-69c0-4aed-aa01-28fa6f613b1f
mn0000589718,b2dd229c-5323-4e1c-8e65-07615123b6c4
mn0000414251,b0e566f2-c5db-4669-ba23-ab137ba7e556
mn0000396676,513e9b71-9d39-46e3-b9b3-c7448a600453
mn0000987491,e1f6da2e-d804-46db-b933-995215e8add7
mn0000134191,ce4ec617-8165-4647-8168-724ab6fb281c
mn0000161456,2453b6ea-2176-4a61-9fe5-4882aa6f820a
mn0000735282,c3f1fd4a-82d1-431e-bdc3-561445eb5f0d
mn0000097115,2c357b17-6f26-46d8-82ae-3b8f4f442310
mn0002371827,be2d32d5-8c1c-433b-bbf1-2d6e6f6ae93e
mn0000784070,58c388c9-771e-4142-bb27-66edeb22f49d
mn0000677575,96dcfb8d-60b0-4c40-9f89-933f942edbf6
mn0002032150,d8a73c39-ac6d-4f09-b959-ab3f7d8d292f
mn0000011041,31cac78f-5ffe-4f97-97de-eac4929becff
mn0000959891,7187a276-bde8-4587-9a35-8f13ada3f7e3
mn0001013217,d6f20c38-71b7-4db8-be09-3ef854d5a78c
mn0000292845,cb34da78-cab7-449c-ac9c-463d6870dc0f
mn0000565378,82fe3e4e-0f9c-4117-961c-8104d7c1f830
mn0000911763,47e44e2a-169b-4820-8caf-c083f19a0574
mn0000197598,7a6bde6f-3536-4157-bba4-dbc026267e5e
mn0000670223,c5eaf617-f85f-41c7-ae22-7317ac41339e
mn0002432059,0d7eba0f-2f52-40e1-8b86-7830eb46382d
mn0000996500,3dee933d-893b-413e-ac51-075c042e8356
mn0000928370,dca0f60c-3102-4d8b-9225-f15859d63726
mn0001001376,a0e6a067-5543-4cf2-acaf-9e758437657c
mn0000163365,e02d0559-9dac-4990-99e5-379482cfa6f9
mn0000046823,c8177b6f-aad4-4e4c-8d24-4e71f6f4ee17
mn0000177249,37c4f7fa-34b1-488e-826e-b15cd4a9e608
mn0000738157,fb0b674d-3fde-497b-9a10-6a3eebc2d74a
mn0000667738,55817b86-97cc-45cd-b348-9374a9ec0fc2
mn0000304607,22b49f04-c6aa-4d53-ac1d-477274cd834a
mn0000097092,fbdda2b8-937f-44ce-bfbc-f61eafb4a342
mn0000093128,94f2f1f0-fe2e-46a7-9608-131b7ffbd6f3
mn0000017923,36b32499-ffd7-4c3d-9c24-2ca5922e3934
mn0000813301,179cbc1e-4208-4983-836b-a2cdf8c33b7b
mn0000634923,510205ec-9ed8-4bdd-98b5-d38268115f02
mn0000005366,db483e97-ae1c-4ca7-a59e-532a1548b314
mn0000052094,6c3b3851-3ed6-44a1-bcca-047b12e3efb4
mn0000155255,5c7279db-2f48-43ad-b83b-0a8f8fe700ef
mn0000475511,d8e10582-7c17-4d6a-b069-749481cc7867
mn0000113409,f809371f-79e2-4223-9faa-09c853bcf762
mn0000355841,dfbf287b-ac0d-42c0-81c4-451925cd42b1
mn0001051109,10a92ad0-20a8-48ed-a780-99757bd66cc5
mn0000171784,160a597e-7f17-4648-96f1-cfbb8efa38bb
mn0002123109,cd17503e-ff41-4cf0-8e43-a9c032d634f0
mn0000983585,c8a401a9-8375-4772-933a-c7bec3a076dd
mn0000685396,47db3b60-f651-4524-9f30-dbe76e45a288
mn0001878062,5aa9ba3d-10e6-41ab-ba7a-0bfa020f5fc9
mn0000477109,8510af26-7607-4b3e-8a22-18371fb20ead
mn0000000534,010291a0-ad35-471b-8438-48561df78076
mn0000621944,f83bd35d-13a6-40aa-b7d6-48d18642e89e
mn0000502989,2d84b423-d9b3-4324-bc18-5631ecd90701
mn0000246022,de197e9a-2e85-4119-b832-b1fab05cb0df
mn0000005252,30e6dd11-fca4-4f8c-8fbf-cbada7653dea
mn0000043114,d57db2ce-f9a0-4d1e-a37a-83e99692237c
mn0000755924,c4d0884e-0bd8-4207-afc2-dca6230b7e6c
mn0000775264,6f30068b-f897-4a6c-a587-73a78fa483a9
mn0000251595,e0e9ca1e-c540-41fd-8084-eb42f1a1f001
mn0001013670,8b38f9f6-1ec1-4281-90f1-f7b6814e6ad7
mn0000064442,067b0262-c90b-4a1a-bdcd-6644f1f6f562
mn0000117490,dc658ef0-1b36-4106-9179-eea8953e8e09
mn0000121490,9c4411fe-8b39-4b5d-8b92-6b84a0536456
mn0000120109,ed7687ea-b850-4cb6-be1d-f0a1f679c7ca
mn0000546766,9d420fee-b911-42f4-8b7f-56d7ed36f109
mn0000365495,872d162a-a10c-49c0-951d-90dde9c3b7a0
mn0000643309,a09d6316-de31-4dfb-81d9-c031615a89e0
mn0000979026,4e4008a1-edc3-4510-8edd-cc5946fa3526
mn0000683652,d31e0ed3-d7ea-438c-b019-40564d9f978d
mn0000779769,7e580cd3-aa74-471d-b9f3-979b0f8c3918
mn0000278439,25d52b94-6e91-4dbb-a603-659f97341d8f
mn0001604755,12135df9-17ed-4e5e-b491-fdfd2d0cdd43
mn0000154563,386996b8-3ddf-4d5b-8dc5-46e0df61d5e7
mn0000325888,fba7a0e8-2ad8-4a25-96e4-27c66aab5fbe
mn0000234374,2ca23451-080b-451e-ba0d-4e37bcaa0213
mn0002781561,5686562a-64e3-4699-b273-38357f864ab2
mn0000396266,49f4278d-890f-4761-b835-4a03b02c1616
mn0000367086,062c0975-5784-412a-b053-6d35b571d478
mn0000939185,eb92ef6a-b9ee-499d-870c-9b4f56acbf02
mn0000088515,537c9b1b-9bb0-446b-9e6b-bf5eaa415e30
mn0000822462,9310f8cc-ef7d-46d5-b371-96a81b8a4fb5
mn0000691965,eeda89c9-702d-4ab5-b034-a212b4320b64
mn0000781626,ab917dd5-de46-46f9-884f-f2094938c52d
mn0000953769,5afe7fea-9073-4404-900d-b81451d51e8e
mn0000108265,bbdcb5c9-7cd7-4614-9418-b654721c6ade
mn0000639005,0fdfe8d1-337c-4ba7-8260-f94150240211
mn0002045871,9a8c06d1-1c46-4a34-a826-12ad6b124f2d
mn0000280960,18b4a620-14e4-49c8-b364-b0bf225cd651
mn0000527835,a8934de1-7375-44e5-b5df-c010d8fab3f9
mn0000540139,a4de5cd4-c3a0-4330-95f2-ec715da5141c
mn0000470588,d9565c2f-37b5-490c-a8f1-b51621e92b94
mn0000221684,44167e08-e693-43e8-9b60-98e0dc1b8e67
mn0000423593,894f071e-237c-4cf1-9279-cb9ec66c09ac
mn0000107949,4633ca36-b98f-4d33-ad82-9b96fd2254a7
mn0000871656,a2ece53d-051d-47b8-ae34-4982b09f7560
mn0000840479,ecab0dc0-2a3e-4c65-b6c8-140d89dbf42a
mn0001631619,cdabe8e8-6f72-4500-a91d-20f199f05487
mn0000901198,83c716a7-f634-4634-b248-01a2514b6126
mn0000795400,2c2b4493-ea80-4a99-9c00-94f741ebd99d
mn0000154940,785c9628-7a66-4d7e-9fee-478f356d7463
mn0000776301,a76fc035-7266-496c-bcad-c3b76830d721
mn0000129780,94e3c732-fdd5-44a5-81c5-e628d4d22778
mn0000271599,097d942e-6c14-46ef-b226-5b13e7c1701c
mn0000807687,7e8adb45-37f0-4ed8-8807-0a72b78f7d25
mn0000175459,ed372922-ca63-4335-b792-6fb4153b3e26
mn0000098389,3e1ac98b-89fe-472f-944c-332ea10e3fe9
mn0000787940,916b780d-1b8a-481f-bca4-7af342c3b917
mn0000315339,c0f290ec-73c1-49c3-96d8-d94802b89914
mn0000082153,4ff93b0d-67be-4ad6-8bfb-b3a0e8b15cfa
mn0000356244,4ea42a2d-7234-4a0a-b39c-35c42a9da5fd
mn0000090122,e97ebcdb-d45c-4596-ae5b-13266977129d
mn0000333634,ed3a85ed-90eb-4c8e-8d37-92e95fd3f78b
mn0000191648,d028e7ee-00d1-4e9e-8387-dfa5705b4a19
mn0000632910,e46e2e87-8047-4682-a31c-25f9dd658326
mn0000558490,760684ea-cca1-4d9c-9d3d-cd4d591f2780
mn0000247997,9429f376-bce8-4cd5-9a20-4ca7bd965372
mn0000846634,d011b74e-1f78-43a5-b832-7ebf92c54209
mn0000952981,59fff86c-d467-4a01-9641-743c031c3596
mn0001768627,eb6e5e45-e957-48f2-a10e-576de12ce650
mn0000475209,cd1c357e-2d42-4edd-ace6-f95b45f4341e
mn0000758402,181da4ab-4512-452e-9b14-f64ab48fc078
mn0000229464,7ee97277-8392-4964-b75c-3789ac4eabc1
mn0000166585,5da34da7-9a6b-4951-89ad-141c65c17efe
mn0000121213,a6260019-10b2-4db3-8b6b-a2119542031f
mn0000770112,9dc417c7-f9d4-4dcc-b564-f4de7e6a41cd
mn0000986239,bf5915ac-fa69-4e19-898f-76120aade62e
mn0000104110,517f2508-fced-41a0-8f33-d351c0b9b218
mn0000323194,dde1e49f-7296-4867-849e-04892fdc0175
mn0000336127,2915e76d-fc37-44fb-8922-7ee8c7a99818
mn0000909545,ad3b707a-d97b-4f8a-9ed6-6356e811270c
mn0000345390,aab3ff2a-13e4-4782-8ca8-7b54882714d8
mn0000564540,1f03ef95-26f5-4cd4-84aa-891d7a745e85
mn0000516974,0db34e6a-1d97-46da-a4d4-9c1e468ee66a
mn0002419832,e5c67c80-ae35-4763-9eae-4209af7efac2
mn0000746136,84af4288-00c0-484f-9897-c53241311573
mn0000630962,7a5a608c-de49-4960-a21a-55e715ca6afc
mn0000147330,87d30674-592d-4e5e-aab5-a28f84a3d968
mn0000750970,0b13e500-037e-41c7-ba8a-0e6adf682baa
mn0002043528,36afed3e-9e20-47f6-a8eb-4ffe149fec41
mn0000568709,78e6cd74-8ac9-4d2b-94af-146dba72bc7f
mn0000397192,e842db9c-67f2-49d1-abee-38c8f34ec406
mn0001502202,556ab298-e461-4242-a2cd-df12194c0232
mn0000332973,1eb6c87f-f664-4598-9e14-35060666883b
mn0000664770,6cd184a3-73a4-478b-8f5c-e31b64e6602a
mn0001063030,e3db4eb8-e64c-447a-a214-6c5fe097a6ef
mn0000026360,4085f0c7-41a2-4b32-b2cb-0ac3eb04bca7
mn0000805000,ae89f457-9cd1-4370-aa90-96d2b5e1777b
mn0000122738,597eb8f8-0b63-48dc-aebd-5b2ab2fcdf0a
mn0000803992,57ee96fc-3c63-4c2b-9bc5-10fe71201be3
mn0000026738,8ab981d5-20dc-4cf6-9b57-1a89c4908a5b
mn0000041323,b27f4bb8-d462-45c6-aae8-3ff6737f45c9
mn0000815039,3026ad3e-f035-4a6a-bb65-1591dc5471cd
mn0001875710,989bd8a6-d008-4d1d-9ac3-43915fde3d26
mn0000342981,a5ebb84d-6d16-4657-a1ec-4cc492e16e47
mn0000748301,60c43833-93c6-463f-bd1f-b3cadf33f4c0
mn0000211570,ec832c91-5741-46c3-b045-fe68060faef2
mn0000690718,3f2eafbe-ebd2-43d6-8ff0-be9c0ac6bb53
mn0002420550,f00f19d4-9dbf-4224-aef1-c836e844e929
mn0000287411,e8eb361e-1065-4a43-86dc-7f9d89e432e8
mn0000181956,b6708916-e3f9-4878-bfd2-ccf1a5187d8a
mn0000379538,4d03c29d-9fc0-4211-aeaa-34ba81149dd7
mn0000147639,17cba8c1-89c4-4f31-bafa-6b690ee3d030
mn0000856075,7d31d982-7df8-49f6-a07c-dee2774d5197
mn0001022240,bb2f7fa5-62a1-4c99-9c41-f2960f769943
mn0000816499,421e8fa8-21c4-49be-8ad8-56a0f1be1201
mn0000458812,86453dd7-f4a0-49d2-8889-a2d12b4b44b9
mn0000178852,0332a8c1-7d36-4ef4-adc3-d48ad33b463d
mn0000071514,3fedf4c5-35f9-4335-b472-e6540a251595
mn0002002344,a5465d84-d4d0-4e32-9a61-883e7afbd2e1
mn0000170226,9db5e389-f2ae-4f52-82c7-c70146add263
mn0000165116,d289723a-5a33-4d12-bc23-64497e482f27
mn0000402169,2308e844-6766-434e-8aa6-67ff4dd47c44
mn0000460390,8d4b9523-e226-4c5d-8238-5657c7519727
mn0000231610,0c2b8825-5c12-477c-ac28-199222b82aa3
mn0000996617,9b09d6fd-aa3f-49eb-802f-f523e786d779
mn0000799347,d9dd212b-3c27-4668-8ff2-d4a85b36e0bb
mn0000418909,6e5c0a1d-44b6-45ea-92d7-0af5c56bcdc1
mn0000239692,c7076566-7b96-4e30-9753-5fd51aa91030
mn0001934529,39edc026-8e8e-4a80-b257-ae3adabd0ee8
mn0000855769,e4b81b9c-4597-4a39-9bb2-10cdc7cadee6
mn0001525758,381af02b-cf8b-4f4b-971a-c8b6bc9cecc2
mn0000014724,978dd938-dfc6-437b-81cc-ba58e59ff45c
mn0000359359,3d1b4965-b926-4c47-a8b3-990b57727672
mn0000246374,bc185134-2fff-4aa5-a418-7a804c2b7f07
mn0002325832,6558c3f6-4629-433d-abfe-720d130f8200
mn0000803589,5e9f9dc1-1433-4f0a-b68f-70f9aacd05c6
mn0000012877,6d934feb-2ed3-4516-9bef-ff53eb7fe4b1
mn0001514855,5bcef992-32e8-4d90-9494-5426bb2f0e49
mn0000060560,603b2e1a-8a82-41c0-9ca9-f05a5e2f88e7
mn0000393938,52785408-8948-4072-a8d2-1c679d312073
mn0000919717,fd2a0a80-ae9e-4a6a-af61-1317f65a0d82
mn0000234518,1e8ac8e5-2bea-4277-9bd4-785d0d2759b7
mn0000636300,3330e96d-66f9-4a78-9525-073edd0340d4
mn0000039353,d962d8b9-9f06-4ba9-87ce-19a3f4597886
mn0000163198,dc1aa110-ba3c-4db9-a520-1589fd814f1a
mn0000253296,1cc5f113-7915-4d3f-b56e-5cb4ffac8cc1
mn0000026904,09359934-47ff-4a7d-98ab-c7b7fc547b8e
mn0000248900,a069f02b-786c-4c57-8fc2-cc7697566727
mn0000203263,f27693a8-8fcc-423f-a3d7-cde1a86bfd61
mn0000437800,d1988be7-00bc-486f-8149-983f7080b72a
mn0000585674,1839b9b8-2f03-4021-b913-c700390ef699
mn0000790638,b51fdc8a-9d64-4384-9bbc-7fa2fa22ea2a
mn0001296614,25d1c41e-1cbe-4143-b8e3-6857d8f64a13
mn0000027916,7a7dae18-2cf3-48a9-98ed-bc7a03ad8959
mn0000062758,7dd71c4e-35c7-48a0-9597-2a8c556c84bf
mn0000666344,3b970d62-a24f-4ba6-a9e4-0b0415ce17b1
mn0000072205,5e06ac48-8e0f-47cd-9b09-6b494d419110
mn0000339713,711ecf69-ef18-44d1-9384-a0b5ad2045f2
mn0000578715,6e98c631-ef98-4977-90dc-5544b1e91c05
mn0000949646,a0b521c8-4b2e-4478-bfad-2e3474179374
mn0000564631,61ed9c9d-f6fc-4b1d-ac72-1871cfb811f3
mn0000150903,a7529389-e88d-4a6c-9708-1bfbaeebf893
mn0000751687,b28bbda2-5ab7-40cd-966d-a4ba6ff63af9
mn0000125459,20a2dc76-9962-4c4b-9302-4a411b783cff
mn0000233908,f6be9c55-f18f-4fbf-b083-9f4ded1d3172
mn0000404755,b5ea30ca-734a-4ad5-939d-516bf5f10098
mn0000671534,a1e61466-78aa-405f-8812-764042503061
mn0000182598,8edf3ec0-ec26-4e67-8c5f-3d5d2103b5fe
mn0000212956,d29b2b0c-05a6-4310-85e4-9af9954f165b
mn0000229132,31368825-9686-4a7e-8b12-174219f2f51e
mn0000747177,a2343599-b560-4182-90a0-6cd63bf91bbd
mn0000238121,56750e2f-602a-4205-9790-5a6ce45fccaa
mn0000480703,553521ef-1322-401c-a761-c31b759eda09
mn0002320306,eff5174d-3130-4212-ab30-e971654c62df
mn0000016239,7070b2a9-8d93-4f6a-99bf-115e0ee3e7e2
mn0000192620,90d9ddeb-2d2f-4b72-9bd4-03e09b7b9a43
mn0000309819,0626ecbb-5c85-4140-bf82-3adae4c4404f
mn0000644065,9d995cbb-74db-45df-a46a-20ac8867fe61
mn0000595101,a3e81d17-8f21-4641-8c74-75419c06cfb8
mn0000028947,dfb0f7da-6faa-4490-aeea-d62353c476d8
mn0000484396,0480c1b9-2605-46db-9ab8-dc00a8820693
mn0000577885,d4c50ff4-38a3-4f56-ba3a-087bccdc02aa
mn0000069806,b4acf627-8df0-4d94-91ce-2bcaa078e9aa
mn0000122219,4188f57c-060a-49eb-b315-bea7df2681e7
mn0000621185,e644a3f1-7258-473f-bc22-32e9330eaf9f
mn0000130961,c773733e-8089-49f5-ab48-d4c7af914f30
mn0000602907,1b9dbd85-7cb5-4410-b29f-5a19af58487f
mn0000211468,ff6cf199-ab88-4051-a2e3-32dccff3b99e
mn0000827871,e45b5908-596f-46d1-9db5-2cd1eddc4cc0
mn0000832124,fde72779-bd75-41e5-bbdf-c5007f70be1f
mn0000773997,a849b21d-fe6d-40cb-b271-56c5e983c982
mn0000812241,b9a001c8-2450-4608-9e6d-12adeeef4d8c
mn0000836313,77b7dbe6-bb06-4f57-9ffa-3b5b002fa88a
mn0000897603,62f2cfd8-dcff-4a44-b459-8779a4c3eb52
mn0000185412,383047b1-bfee-4d20-ae3d-75aa06219cc8
mn0001462184,9b782104-860e-4273-a676-6688ba44d7ad
mn0000954155,36c6bc11-2f3f-484f-810f-7c901598b6a2
mn0000823724,1d8a48b1-9b1e-4c14-82a5-3179cc6536fa
mn0000954681,96aa0cbd-670d-4962-aff0-050d29f7aa73
mn0001566784,984df1b8-1799-4ee4-aaf1-a919784e9d76
mn0000003180,3ad7f1e9-09e6-47dc-8d8b-7c6e45f72dee
mn0000955305,71c2f51e-00d3-4fcd-9ac6-5828b50b09ab
mn0000578125,8445237f-72ee-446b-9320-8247b17bb4af
mn0002099421,eae1f836-f5d2-43c7-a18f-8277d3195d43
mn0000138332,b859db87-2b1c-4c86-a075-4ed42c9be97c
mn0000154568,11ab848d-f3ce-4c7b-9b80-5adf270acacf
mn0001199400,85f1fba9-af1d-4d0c-ae54-66638ac2f861
mn0000664103,627f926a-4d15-4382-8bf7-579408731f9e
mn0000079053,22d7290c-8ce8-4b5d-a66b-883f1c6d5b29
mn0000148975,9befb540-886f-4eab-a0cd-51f1b440e69e
mn0000832982,dd30ff18-f016-4635-b6bb-d82187f60c5d
mn0000919456,d062ce0b-0100-4d6a-aa67-b24aa2142b62
mn0000177856,9170b82d-3730-48de-914e-779fc1c0f412
mn0000586764,f9b7abb4-3d21-4586-b5c0-06101b49bd57
mn0000170709,2e836e81-f440-489c-a220-8c7923c81157
mn0000784072,a042dc3b-e7c3-4f2c-9ecb-a7e92854eb7e
mn0000145864,2f4f55c3-30c0-492a-a3a9-dad347aaf8f5
mn0000462110,95365d7b-f107-4b07-8af3-8144c3c17881
mn0000062761,071f0ce2-5406-476f-a392-6621793a33b8
mn0000018752,2fd51822-2ae8-4b05-98a5-2ef491003735
mn0000118493,90e596de-4e18-4094-a2a9-88894be085d4
mn0002167801,af12113a-47b4-4265-a431-dd097cdec6e7
mn0000642331,9571c5ec-ada7-430e-8830-8e0d2cb864aa
mn0000364562,6dbb97ae-aeb3-4cb6-b2b2-27ca19dcec2f
mn0000179989,44a7558f-0eb4-4a15-8dcc-fe23b5d71bca
mn0000542041,889c8c32-738e-4142-8944-b660135925d0
mn0000152564,43b7348d-ce09-4921-886d-ade6ac6e5049
mn0000175525,bb755129-bde5-4cb5-b3df-d6fe2cfeb9f4
mn0000403151,a67207d3-c332-4db1-a454-4ec44aeb4540
mn0000717814,d4e5865b-2225-43c9-b6f1-b6442ee4df91
mn0000213613,c29686bf-97fc-4400-ac61-f70b75798c5b
mn0000052488,af3e4ba1-e74c-4633-992f-aff9e6be1b85
mn0000197364,40b3110e-63aa-436f-bf5c-1d7b7e315829
mn0000558284,d0f002d9-e51d-46bd-9118-eace7e0ebfc7
mn0001375673,3aeb73d2-9f29-4027-9c3e-29f4d67cd143
mn0001943423,919018df-e27e-4db0-888b-75b034310856
mn0000523017,4ad37939-de5a-45dc-ad29-7e1263a0db86
mn0000221678,1e04aea3-1113-4320-8e04-dcebae68cae9
mn0000776562,2c28e82b-8097-434d-9063-e85a9e86537b
mn0000647156,c285b3ee-3b8a-4b3a-b8b1-70ff3bc0583d
mn0002420548,8a7e04b9-2d2a-4e15-9e23-aa1eb38817e5
mn0000109271,de5b98de-f2b1-4358-8145-6abad4160f1b
mn0000757464,7f69f8a7-7e3a-4e22-a594-fb4a388dd986
mn0001522893,2f771395-4e90-4959-80a5-a90ecb41334e
mn0000458423,93a3a8fe-bff5-415e-acc3-d1402ba7fbcf
mn0000256938,5a789f9c-2536-4e3c-bf4b-a0a4019b5881
mn0000912641,3b9bef79-91fb-4a06-8d0a-a94a39b2e7eb
mn0000021834,a85ee501-ce3d-49fb-bc7d-d2aed128ae80
mn0001350933,05898372-7dac-4761-baa5-298d2e0751d3
mn0000978231,7c1c7081-72b2-4bdf-923d-deb4437984d0
mn0000523995,f4f2e768-1f68-4f98-931e-3c3dad0ba35d
mn0001982001,3e344898-56c9-4373-a6ed-0799432399ea
mn0000755032,4147466a-9130-429e-9f8d-76673a22afb2
mn0000284698,8d01b1c5-32c9-46ec-88b2-3c20e2bd23b7
mn0000345168,143f8845-ea39-4e8d-80be-b8bea0634386
mn0000781370,09ae8fd7-6358-44b2-b7db-094be8ea511b
mn0000830283,c00ec16b-99c3-47fa-9581-ec5eee52db30
mn0000322079,d961bbfe-82c2-4dbb-a4e6-ed09991cf093
mn0000131019,3daa93b3-81df-4a1d-8975-fe5a36182047
mn0000848645,c1565bb5-13ad-4f19-92b0-ce3989258c0a
mn0000585092,658c92a0-e107-4bd4-83bc-0f94ffc2ec58
mn0000678808,ebf01b4e-f360-4219-b69f-ca6303988fdb
mn0000734230,6eaf66f1-ab19-407b-a27e-4ad3d1aa4a92
mn0000124588,c7a26991-3e29-4471-87be-7194890bdab5
mn0000662910,398aac16-cc9d-4b9e-ab26-87ea9cf44ffa
mn0000404656,b386dbc7-3a17-4e63-84e8-4e0a1ab527b7
mn0000746865,33fd1344-1ea2-4163-8dd8-19d43aed5ae5
mn0000170696,7ead0b79-1650-41b0-8883-298c075cea62
mn0000769159,4f8a140f-9657-44fc-9acb-5e7f70ac36aa
mn0000019502,78eb528b-52dd-4b13-9223-24b3292196cc
mn0000009787,fe7decc3-2349-44a0-a6dd-2b3ccdfa7227
mn0002008310,cd681d6f-7aff-4877-a236-a151fb1d229a
mn0000182724,2328db72-fe54-47ee-95ea-f3399c594336
mn0000099014,7e4d6a48-f391-4a15-8074-17e3ad40caed
mn0000059910,8f66389f-e7f8-44a9-9c69-a12767d54537
mn0000525289,413a05f5-a09f-4490-b6e7-42346bb9d225
mn0001987641,e7c86ccb-4e19-475b-8add-4c847f004273
mn0001918900,420efb15-f67e-4599-8f0e-ab3303d7d8b9
mn0000758540,314f8930-bb64-4ea0-9f4c-abb55e7ea9bc
mn0000935677,6a41c777-eeb9-45e4-94dc-7607acefa183
mn0000164686,770a4d61-8882-4b57-8090-ccbe113c4e5e
mn0002119207,680534ee-24e4-4610-990a-7a592ff6dbf5
mn0000079687,6a3d91e6-5d1d-441f-a831-ed060d252b55
mn0000075582,65f9522d-0632-49a3-8052-39c1d9c1efa8
mn0000558954,ed2ab7d3-827e-4605-8976-1fad4209f73a
mn0000066943,aea5e6a6-4ec6-4857-a0ef-6e3943cdce12
mn0000143485,3e6c4efa-ee72-4e50-8768-28915d83116b
mn0000136109,55189d79-1c46-405f-8db9-3da3e48ee763
mn0000315677,92b99286-eb69-4af7-82cf-4c4e49b705aa
mn0000618605,319965e0-c7e9-4cc3-9904-e81faa989a7b
mn0000067051,5b2166fc-94b6-493d-8398-1d5832ec8c4f
mn0000745261,df32cd7d-1304-4ec1-9c8b-560465d64363
mn0001955691,d0b9e884-be84-4964-913d-6d7c5ec64031
mn0000561715,1d3e79c6-c52f-4d00-9e95-1927cb040f95
mn0000676509,d1929162-921e-4d3b-9083-70fdb9934b50
mn0000298118,a1def61a-1521-48cd-9199-1f802f994948
mn0000055778,0b843d13-7fa2-4930-84f7-462a7985df7d
mn0000652016,f4a11ae3-5afd-48e4-9fa8-7b9c59316d80
mn0000497434,6b3d8f50-6a5c-4526-ad6e-0e08df98a65d
mn0000393428,fec30343-4dc8-4256-a709-f63037327f55
mn0000951384,2cc2a360-ba18-47fb-b154-c21d34e18bc2
mn0000056625,baa11f23-841d-4fa1-86ef-427fe47f532f
mn0000693101,fbb3447b-2850-4df5-b98a-960ff0e51e14
mn0000944933,22530570-abac-4839-aa39-c8114cf6e54e
mn0000321691,60a07425-273a-4bce-9d0f-e8fcbf903cf9
